Type	School Year	County	District	School	Agency Name	Average Teacher Salary	Average Years of Teaching Experience	Masters Count	Percentage of Teachers with Master's Degrees	Teacher Count	White, Not Hispanic	Black, Not Hispanic	Hispanic	Asian / Pacific Islanders	American Indian / Alaskan Native
DI	20072008	76	0082	000	WILBER-CLATONIA PUBLIC SCHOOLS	44272	18.67	22.00	0.5641	35.74	36	*	*	*	*
DI	20082009	76	0082	000	WILBER-CLATONIA PUBLIC SCHOOLS	45395	17.78	22.00	0.5500	36.24	36	*	*	*	*
SC	19981999	76	0082	001	WILBER-CLATONIA HIGH SCHOOL	33678	14.00	10.00	0.4762	20.00	*	*	*	*	*
SC	20032004	76	0082	001	WILBER-CLATONIA HIGH SCHOOL	46584	16.28	11.00	0.6111	17.40	*	*	*	*	*
SC	20052006	76	0082	001	WILBER-CLATONIA HIGH SCHOOL	40433	16.00	12.00	0.5455	18.70	19	*	*	*	*
SC	20062007	76	0082	001	WILBER-CLATONIA HIGH SCHOOL	41929	17.09	12.00	0.5455	18.20	18	*	*	*	*
SC	20072008	76	0082	001	WILBER-CLATONIA HIGH SCHOOL	43646	17.78	13.00	0.5652	18.22	18	*	*	*	*
SC	20082009	76	0082	001	WILBER-CLATONIA HIGH SCHOOL	43979	16.30	13.00	0.5652	18.14	18	*	*	*	*
SC	19981999	76	0082	002	ELEMENTARY SCHOOL AT WILBER	34245	17.68	*	*	16.00	*	*	*	*	*
SC	20032004	76	0082	002	ELEMENTARY SCHOOL AT WILBER	97775	20.60	*	*	17.60	*	*	*	*	*
SC	20052006	76	0082	002	ELEMENTARY SCHOOL AT WILBER	43130	21.05	10.00	0.4762	17.00	17	*	*	*	*
SC	20062007	76	0082	002	ELEMENTARY SCHOOL AT WILBER	44347	21.91	12.00	0.5455	17.45	17	*	*	*	*
SC	20072008	76	0082	002	ELEMENTARY SCHOOL AT WILBER	44250	19.59	11.00	0.5000	17.52	18	*	*	*	*
SC	20082009	76	0082	002	ELEMENTARY SCHOOL AT WILBER	46325	19.74	11.00	0.4783	18.10	18	*	*	*	*
DI	19981999	77	0001	000	BELLEVUE PUBLIC SCHOOLS	39620	15.03	225.00	0.3775	552.28	*	*	*	*	*
DI	20032004	77	0001	000	BELLEVUE PUBLIC SCHOOLS	45771	12.91	227.00	0.3907	577.91	*	*	*	*	*
DI	20052006	77	0001	000	BELLEVUE PUBLIC SCHOOLS	41716	12.83	268.00	0.4444	600.55	573	15	*	*	*
DI	20062007	77	0001	000	BELLEVUE PUBLIC SCHOOLS	41272	12.16	291.00	0.4755	610.35	582	14	*	*	*
DI	20072008	77	0001	000	BELLEVUE PUBLIC SCHOOLS	43553	12.42	305.00	0.4826	632.85	604	15	10	*	*
DI	20082009	77	0001	000	BELLEVUE PUBLIC SCHOOLS	45267	12.58	333.00	0.5147	645.35	620	13	*	*	*
SC	19981999	77	0001	001	BELLEVUE EAST SR HIGH SCHOOL	41683	16.34	41.00	0.4767	80.50	*	*	*	*	*
SC	20032004	77	0001	001	BELLEVUE EAST SR HIGH SCHOOL	52297	11.59	35.00	0.3977	84.60	*	*	*	*	*
SC	20052006	77	0001	001	BELLEVUE EAST SR HIGH SCHOOL	40338	11.80	44.00	0.4583	93.90	90	*	*	*	*
SC	20062007	77	0001	001	BELLEVUE EAST SR HIGH SCHOOL	40375	11.57	51.00	0.5050	98.00	93	*	*	*	*
SC	20072008	77	0001	001	BELLEVUE EAST SR HIGH SCHOOL	42574	11.76	51.00	0.4857	101.00	95	*	*	*	*
SC	20082009	77	0001	001	BELLEVUE EAST SR HIGH SCHOOL	45094	12.03	63.00	0.5833	103.00	98	*	*	*	*
SC	19981999	77	0001	002	BELLEVUE MISSION MIDDLE SCHOOL	39748	15.16	18.00	0.4091	42.26	*	*	*	*	*
SC	20032004	77	0001	002	BELLEVUE MISSION MIDDLE SCHOOL	57235	10.66	18.00	0.3396	48.59	*	*	*	*	*
SC	20052006	77	0001	002	BELLEVUE MISSION MIDDLE SCHOOL	39558	10.06	18.00	0.3600	46.95	45	*	*	*	*
SC	20062007	77	0001	002	BELLEVUE MISSION MIDDLE SCHOOL	38763	10.06	23.00	0.4423	47.35	45	*	*	*	*
SC	20072008	77	0001	002	BELLEVUE MISSION MIDDLE SCHOOL	43085	11.58	20.00	0.5556	34.01	33	*	*	*	*
SC	20082009	77	0001	002	BELLEVUE MISSION MIDDLE SCHOOL	46191	12.69	22.00	0.6286	33.01	32	*	*	*	*
SC	19981999	77	0001	003	AVERY ELEMENTARY SCHOOL	40353	15.09	*	*	18.95	*	*	*	*	*
SC	20032004	77	0001	003	AVERY ELEMENTARY SCHOOL	52897	12.86	*	*	18.75	*	*	*	*	*
SC	20052006	77	0001	003	AVERY ELEMENTARY SCHOOL	41457	12.71	*	*	18.95	18	*	*	*	*
SC	20062007	77	0001	003	AVERY ELEMENTARY SCHOOL	43697	14.95	*	*	18.95	18	*	*	*	*
SC	20072008	77	0001	003	AVERY ELEMENTARY SCHOOL	39940	12.13	*	*	20.95	21	*	*	*	*
SC	20082009	77	0001	003	AVERY ELEMENTARY SCHOOL	41536	11.55	*	*	20.45	20	*	*	*	*
SC	19981999	77	0001	004	BELLEVUE WEST SR HIGH SCHOOL	42413	18.76	37.00	0.4353	80.10	*	*	*	*	*
SC	20032004	77	0001	004	BELLEVUE WEST SR HIGH SCHOOL	52272	14.26	33.00	0.3708	86.80	*	*	*	*	*
SC	20052006	77	0001	004	BELLEVUE WEST SR HIGH SCHOOL	42740	14.67	39.00	0.4286	89.10	86	*	*	*	*
SC	20062007	77	0001	004	BELLEVUE WEST SR HIGH SCHOOL	40368	11.98	45.00	0.4639	94.70	92	*	*	*	*
SC	20072008	77	0001	004	BELLEVUE WEST SR HIGH SCHOOL	43368	12.55	48.00	0.4948	94.40	90	*	*	*	*
SC	20082009	77	0001	004	BELLEVUE WEST SR HIGH SCHOOL	44731	12.59	51.00	0.5050	97.40	94	*	*	*	*
SC	19981999	77	0001	005	LOGAN FONTENELLE MIDDLE SCHOOL	41639	16.13	23.00	0.5000	42.52	*	*	*	*	*
SC	20032004	77	0001	005	LOGAN FONTENELLE MIDDLE SCHOOL	71152	13.74	24.00	0.4528	47.12	*	*	*	*	*
SC	20052006	77	0001	005	LOGAN FONTENELLE MIDDLE SCHOOL	44627	13.52	33.00	0.6600	46.90	45	*	*	*	*
SC	20062007	77	0001	005	LOGAN FONTENELLE MIDDLE SCHOOL	42526	11.45	34.00	0.6415	48.30	46	*	*	*	*
SC	20072008	77	0001	005	LOGAN FONTENELLE MIDDLE SCHOOL	45100	11.87	25.00	0.6579	36.02	34	*	*	*	*
SC	20082009	77	0001	005	LOGAN FONTENELLE MIDDLE SCHOOL	47754	13.33	25.00	0.6410	37.02	34	*	*	*	*
SC	19981999	77	0001	006	BELLEAIRE ELEMENTARY SCHOOL	37311	11.76	10.00	0.3448	27.60	*	*	*	*	*
SC	20032004	77	0001	006	BELLEAIRE ELEMENTARY SCHOOL	50294	8.55	*	*	19.55	*	*	*	*	*
SC	20052006	77	0001	006	BELLEAIRE ELEMENTARY SCHOOL	39256	11.21	*	*	21.10	20	*	*	*	*
SC	20062007	77	0001	006	BELLEAIRE ELEMENTARY SCHOOL	38659	10.45	10.00	0.3448	24.65	23	*	*	*	*
SC	20072008	77	0001	006	BELLEAIRE ELEMENTARY SCHOOL	39431	9.52	11.00	0.3793	26.90	25	*	*	*	*
SC	20082009	77	0001	006	BELLEAIRE ELEMENTARY SCHOOL	39150	8.14	*	*	26.60	24	*	*	*	*
SC	19981999	77	0001	007	BERTHA BARBER ELEMENTARY SCH	38179	13.21	*	*	16.55	*	*	*	*	*
SC	20032004	77	0001	007	BERTHA BARBER ELEMENTARY SCH	75425	16.19	*	*	13.25	*	*	*	*	*
SC	20052006	77	0001	007	BERTHA BARBER ELEMENTARY SCH	46819	18.69	13.00	0.8125	14.05	13	*	*	*	*
SC	20062007	77	0001	007	BERTHA BARBER ELEMENTARY SCH	47240	19.73	11.00	0.7333	12.85	12	*	*	*	*
SC	20072008	77	0001	007	BERTHA BARBER ELEMENTARY SCH	45845	14.80	*	*	12.85	12	*	*	*	*
SC	20082009	77	0001	007	BERTHA BARBER ELEMENTARY SCH	46613	14.75	10.00	0.6250	14.05	13	*	*	*	*
SC	19981999	77	0001	008	BETZ ELEMENTARY SCHOOL	36856	12.37	*	*	24.35	*	*	*	*	*
SC	20032004	77	0001	008	BETZ ELEMENTARY SCHOOL	46257	11.35	*	*	22.60	*	*	*	*	*
SC	20052006	77	0001	008	BETZ ELEMENTARY SCHOOL	37855	11.62	*	*	24.15	21	*	*	*	*
SC	20062007	77	0001	008	BETZ ELEMENTARY SCHOOL	39748	12.04	*	*	23.95	22	*	*	*	*
SC	20072008	77	0001	008	BETZ ELEMENTARY SCHOOL	41950	12.28	10.00	0.4000	22.95	21	*	*	*	*
SC	20082009	77	0001	008	BETZ ELEMENTARY SCHOOL	44375	12.28	13.00	0.5200	22.95	22	*	*	*	*
SC	19981999	77	0001	009	CENTRAL ELEMENTARY SCHOOL	37867	12.67	*	*	10.25	*	*	*	*	*
SC	20032004	77	0001	009	CENTRAL ELEMENTARY SCHOOL	77428	15.00	*	*	*	*	*	*	*	*
SC	20052006	77	0001	009	CENTRAL ELEMENTARY SCHOOL	45826	14.00	*	*	10.65	11	*	*	*	*
SC	20062007	77	0001	009	CENTRAL ELEMENTARY SCHOOL	44571	14.07	*	*	13.00	13	*	*	*	*
SC	20072008	77	0001	009	CENTRAL ELEMENTARY SCHOOL	43657	14.29	*	*	12.05	12	*	*	*	*
SC	20082009	77	0001	009	CENTRAL ELEMENTARY SCHOOL	46338	14.57	*	*	12.05	12	*	*	*	*
SC	19981999	77	0001	010	PETER SARPY ELEMENTARY SCHOOL	41716	19.91	10.00	0.2941	32.55	*	*	*	*	*
SC	20032004	77	0001	010	PETER SARPY ELEMENTARY SCHOOL	53962	17.50	*	*	32.85	*	*	*	*	*
SC	20052006	77	0001	010	PETER SARPY ELEMENTARY SCHOOL	41512	15.46	*	*	27.05	26	*	*	*	*
SC	20062007	77	0001	010	PETER SARPY ELEMENTARY SCHOOL	42109	15.54	10.00	0.3571	25.75	25	*	*	*	*
SC	20072008	77	0001	010	PETER SARPY ELEMENTARY SCHOOL	44634	15.38	14.00	0.4118	32.76	32	*	*	*	*
SC	20082009	77	0001	010	PETER SARPY ELEMENTARY SCHOOL	46153	16.88	14.00	0.4375	31.26	31	*	*	*	*
SC	19981999	77	0001	011	BIRCHCREST ELEMENTARY SCHOOL	37787	12.38	10.00	0.3846	23.55	*	*	*	*	*
SC	20032004	77	0001	011	BIRCHCREST ELEMENTARY SCHOOL	60122	16.95	11.00	0.5000	20.15	*	*	*	*	*
SC	20052006	77	0001	011	BIRCHCREST ELEMENTARY SCHOOL	42280	15.14	14.00	0.5000	25.55	24	*	*	*	*
SC	20062007	77	0001	011	BIRCHCREST ELEMENTARY SCHOOL	41715	14.57	12.00	0.4286	25.65	25	*	*	*	*
SC	20072008	77	0001	011	BIRCHCREST ELEMENTARY SCHOOL	45601	16.90	14.00	0.4516	27.65	26	*	*	*	*
SC	20082009	77	0001	011	BIRCHCREST ELEMENTARY SCHOOL	45300	14.80	17.00	0.4857	32.55	32	*	*	*	*
SC	19981999	77	0001	012	FORT CROOK ELEMENTARY SCHOOL	42746	19.45	11.00	0.3793	28.30	*	*	*	*	*
SC	20032004	77	0001	012	FORT CROOK ELEMENTARY SCHOOL	52844	12.48	*	*	21.95	*	*	*	*	*
SC	20052006	77	0001	012	FORT CROOK ELEMENTARY SCHOOL	42069	14.39	11.00	0.4783	21.45	21	*	*	*	*
SC	20062007	77	0001	012	FORT CROOK ELEMENTARY SCHOOL	43098	14.30	10.00	0.4348	21.85	20	*	*	*	*
SC	20072008	77	0001	012	FORT CROOK ELEMENTARY SCHOOL	44984	14.68	13.00	0.5200	23.76	22	*	*	*	*
SC	20082009	77	0001	012	FORT CROOK ELEMENTARY SCHOOL	45043	13.89	14.00	0.5000	26.76	25	*	*	*	*
SC	19981999	77	0001	013	TWIN RIDGE ELEMENTARY SCHOOL	40488	15.33	*	*	19.70	*	*	*	*	*
SC	20032004	77	0001	013	TWIN RIDGE ELEMENTARY SCHOOL	51924	14.70	*	*	19.10	*	*	*	*	*
SC	20052006	77	0001	013	TWIN RIDGE ELEMENTARY SCHOOL	43727	15.79	*	*	18.60	19	*	*	*	*
SC	20062007	77	0001	013	TWIN RIDGE ELEMENTARY SCHOOL	41823	14.42	*	*	17.60	18	*	*	*	*
SC	20072008	77	0001	013	TWIN RIDGE ELEMENTARY SCHOOL	45974	15.96	12.00	0.5217	18.85	19	*	*	*	*
SC	20082009	77	0001	013	TWIN RIDGE ELEMENTARY SCHOOL	45900	15.26	13.00	0.5652	19.55	20	*	*	*	*
SC	19981999	77	0001	014	WAKE ROBIN ELEMENTARY SCHOOL	37671	12.89	*	*	24.65	*	*	*	*	*
SC	20032004	77	0001	014	WAKE ROBIN ELEMENTARY SCHOOL	65242	14.04	12.00	0.4615	22.85	*	*	*	*	*
SC	20052006	77	0001	014	WAKE ROBIN ELEMENTARY SCHOOL	42597	13.00	*	*	23.50	23	*	*	*	*
SC	20062007	77	0001	014	WAKE ROBIN ELEMENTARY SCHOOL	42973	13.90	*	*	20.80	21	*	*	*	*
SC	20072008	77	0001	014	WAKE ROBIN ELEMENTARY SCHOOL	43910	14.45	*	*	21.80	21	*	*	*	*
SC	20082009	77	0001	014	WAKE ROBIN ELEMENTARY SCHOOL	44741	13.77	*	*	21.60	21	*	*	*	*
SC	19981999	77	0001	015	LEMAY ELEMENTARY SCHOOL	34653	8.25	*	*	18.35	*	*	*	*	*
SC	20032004	77	0001	015	LEMAY ELEMENTARY SCHOOL	50943	12.79	11.00	0.3929	26.75	*	*	*	*	*
SC	20052006	77	0001	015	LEMAY ELEMENTARY SCHOOL	42331	13.50	14.00	0.5000	27.05	27	*	*	*	*
SC	20062007	77	0001	015	LEMAY ELEMENTARY SCHOOL	42332	12.22	14.00	0.5185	26.05	26	*	*	*	*
SC	20072008	77	0001	015	LEMAY ELEMENTARY SCHOOL	44973	13.04	12.00	0.5217	21.46	21	*	*	*	*
SC	20082009	77	0001	015	LEMAY ELEMENTARY SCHOOL	45063	12.00	15.00	0.6250	21.86	22	*	*	*	*
SC	19981999	77	0001	016	RESOURCE CENTER	38443	14.86	*	*	*	*	*	*	*	*
SC	20032004	77	0001	016	RESOURCE CENTER	91977	20.20	*	*	*	*	*	*	*	*
SC	20052006	77	0001	016	RESOURCE CENTER	36597	4.50	*	*	*	*	*	*	*	*
SC	20062007	77	0001	016	RESOURCE CENTER	43158	8.83	*	*	*	*	*	*	*	*
SC	20072008	77	0001	016	RESOURCE CENTER	46769	12.00	*	*	*	*	*	*	*	*
SC	20082009	77	0001	016	RESOURCE CENTER	46714	11.00	*	*	*	*	*	*	*	*
SC	19981999	77	0001	017	LEONARD LAWRENCE ELEM SCHOOL	37704	12.20	*	*	29.35	*	*	*	*	*
SC	20032004	77	0001	017	LEONARD LAWRENCE ELEM SCHOOL	56174	13.33	12.00	0.4000	28.45	*	*	*	*	*
SC	20052006	77	0001	017	LEONARD LAWRENCE ELEM SCHOOL	42700	12.13	10.00	0.3226	30.25	29	*	*	*	*
SC	20062007	77	0001	017	LEONARD LAWRENCE ELEM SCHOOL	43832	11.13	17.00	0.5667	29.25	28	*	*	*	*
SC	20072008	77	0001	017	LEONARD LAWRENCE ELEM SCHOOL	47032	12.37	19.00	0.6333	29.26	29	*	*	*	*
SC	20082009	77	0001	017	LEONARD LAWRENCE ELEM SCHOOL	49872	13.52	19.00	0.6552	27.76	28	*	*	*	*
SC	19981999	77	0001	018	TWO SPRINGS ELEMENTARY SCHOOL	33950	8.10	*	*	26.85	*	*	*	*	*
SC	20032004	77	0001	018	TWO SPRINGS ELEMENTARY SCHOOL	52264	12.08	12.00	0.5000	23.25	*	*	*	*	*
SC	20052006	77	0001	018	TWO SPRINGS ELEMENTARY SCHOOL	42513	13.21	15.00	0.5172	27.55	26	*	*	*	*
SC	20062007	77	0001	018	TWO SPRINGS ELEMENTARY SCHOOL	40297	11.13	15.00	0.4839	29.75	28	*	*	*	*
SC	20072008	77	0001	018	TWO SPRINGS ELEMENTARY SCHOOL	41556	10.13	11.00	0.3548	30.01	29	*	*	*	*
SC	20082009	77	0001	018	TWO SPRINGS ELEMENTARY SCHOOL	43303	10.69	12.00	0.3750	30.51	30	*	*	*	*
SC	20032004	77	0001	019	FAIRVIEW ELEMENTARY SCHOOL	44910	7.38	12.00	0.4138	28.25	*	*	*	*	*
SC	20052006	77	0001	019	FAIRVIEW ELEMENTARY SCHOOL	40099	8.90	14.00	0.4667	28.45	24	*	*	*	*
SC	20062007	77	0001	019	FAIRVIEW ELEMENTARY SCHOOL	41454	9.75	13.00	0.4643	26.45	22	*	*	*	*
SC	20072008	77	0001	019	FAIRVIEW ELEMENTARY SCHOOL	44667	11.16	15.00	0.4839	29.46	26	*	*	*	*
SC	20082009	77	0001	019	FAIRVIEW ELEMENTARY SCHOOL	46510	11.83	15.00	0.5000	29.06	27	*	*	*	*
SC	20072008	77	0001	020	LEWIS & CLARK MIDDLE SCHOOL	43426	11.48	19.00	0.5758	31.01	30	*	*	*	*
SC	20082009	77	0001	020	LEWIS & CLARK MIDDLE SCHOOL	47315	12.41	20.00	0.5882	32.01	31	*	*	*	*
DI	19981999	77	0027	000	PAPILLION-LA VISTA PUBLIC SCHS	35880	14.83	180.00	0.3766	435.70	*	*	*	*	*
DI	20032004	77	0027	000	PAPILLION-LA VISTA PUBLIC SCHS	41944	14.01	265.00	0.4845	539.99	*	*	*	*	*
DI	20052006	77	0027	000	PAPILLION-LA VISTA PUBLIC SCHS	42286	13.77	281.00	0.4913	565.18	559	*	*	*	*
DI	20062007	77	0027	000	PAPILLION-LA VISTA PUBLIC SCHS	43549	13.69	295.00	0.4975	586.96	580	*	*	*	*
DI	20072008	77	0027	000	PAPILLION-LA VISTA PUBLIC SCHS	44137	13.19	311.00	0.5008	614.69	605	*	*	*	*
DI	20082009	77	0027	000	PAPILLION-LA VISTA PUBLIC SCHS	46011	12.92	327.00	0.5015	646.59	637	*	*	*	*
SC	19981999	77	0027	001	PAPILLION-LA VISTA SENIOR HIGH	37277	16.73	38.00	0.4578	81.85	*	*	*	*	*
SC	20032004	77	0027	001	PAPILLION-LA VISTA SENIOR HIGH	47169	14.93	42.00	0.4941	84.16	*	*	*	*	*
SC	20052006	77	0027	001	PAPILLION-LA VISTA SENIOR HIGH	44427	16.02	49.00	0.5568	85.52	84	*	*	*	*
SC	20062007	77	0027	001	PAPILLION-LA VISTA SENIOR HIGH	46345	16.49	55.00	0.6180	86.36	84	*	*	*	*
SC	20072008	77	0027	001	PAPILLION-LA VISTA SENIOR HIGH	46029	15.24	55.00	0.5978	89.25	87	*	*	*	*
SC	20082009	77	0027	001	PAPILLION-LA VISTA SENIOR HIGH	47479	14.51	58.00	0.5743	95.75	94	*	*	*	*
SC	19981999	77	0027	002	PAPILLION JUNIOR HIGH SCHOOL	35810	14.04	28.00	0.5091	51.32	*	*	*	*	*
SC	20032004	77	0027	002	PAPILLION JUNIOR HIGH SCHOOL	47282	14.58	24.00	0.5333	44.00	*	*	*	*	*
SC	20052006	77	0027	002	PAPILLION JUNIOR HIGH SCHOOL	45265	16.50	25.00	0.5435	44.50	45	*	*	*	*
SC	20062007	77	0027	002	PAPILLION JUNIOR HIGH SCHOOL	47347	17.26	25.00	0.5435	44.50	45	*	*	*	*
SC	20072008	77	0027	002	PAPILLION JUNIOR HIGH SCHOOL	46935	16.17	25.00	0.5208	47.00	47	*	*	*	*
SC	20082009	77	0027	002	PAPILLION JUNIOR HIGH SCHOOL	49136	15.54	27.00	0.5192	50.38	50	*	*	*	*
SC	19981999	77	0027	003	G STANLEY HALL ELEMENTARY SCH	34012	13.50	*	*	27.68	*	*	*	*	*
SC	20032004	77	0027	003	G STANLEY HALL ELEMENTARY SCH	49259	14.13	11.00	0.3667	27.75	*	*	*	*	*
SC	20052006	77	0027	003	G STANLEY HALL ELEMENTARY SCH	40666	14.03	13.00	0.4483	26.84	25	*	*	*	*
SC	20062007	77	0027	003	G STANLEY HALL ELEMENTARY SCH	42925	13.71	15.00	0.4839	28.88	28	*	*	*	*
SC	20072008	77	0027	003	G STANLEY HALL ELEMENTARY SCH	42812	12.55	15.00	0.4839	29.13	28	*	*	*	*
SC	20082009	77	0027	003	G STANLEY HALL ELEMENTARY SCH	45726	12.94	19.00	0.5429	32.95	32	*	*	*	*
SC	19981999	77	0027	004	LA VISTA JUNIOR HIGH SCHOOL	35586	15.02	21.00	0.3684	53.73	*	*	*	*	*
SC	20032004	77	0027	004	LA VISTA JUNIOR HIGH SCHOOL	48041	15.38	23.00	0.5111	44.00	*	*	*	*	*
SC	20052006	77	0027	004	LA VISTA JUNIOR HIGH SCHOOL	42568	14.15	22.00	0.4783	44.50	44	*	*	*	*
SC	20062007	77	0027	004	LA VISTA JUNIOR HIGH SCHOOL	44587	15.50	24.00	0.5000	46.00	45	*	*	*	*
SC	20072008	77	0027	004	LA VISTA JUNIOR HIGH SCHOOL	46789	16.22	25.00	0.5102	47.50	47	*	*	*	*
SC	20082009	77	0027	004	LA VISTA JUNIOR HIGH SCHOOL	48855	15.67	24.00	0.4898	47.50	48	*	*	*	*
SC	19981999	77	0027	005	LA VISTA WEST ELEMENTARY SCH	37756	17.32	*	*	21.98	*	*	*	*	*
SC	20032004	77	0027	005	LA VISTA WEST ELEMENTARY SCH	54904	13.77	12.00	0.4000	26.15	*	*	*	*	*
SC	20052006	77	0027	005	LA VISTA WEST ELEMENTARY SCH	43813	14.86	14.00	0.4828	26.15	26	*	*	*	*
SC	20062007	77	0027	005	LA VISTA WEST ELEMENTARY SCH	43732	14.03	13.00	0.4483	25.98	25	*	*	*	*
SC	20072008	77	0027	005	LA VISTA WEST ELEMENTARY SCH	42803	11.83	15.00	0.5000	26.98	26	*	*	*	*
SC	20082009	77	0027	005	LA VISTA WEST ELEMENTARY SCH	44414	11.17	15.00	0.5000	27.15	26	*	*	*	*
SC	19981999	77	0027	006	TARA HEIGHTS ELEMENTARY SCHOOL	34283	12.29	10.00	0.3571	25.49	*	*	*	*	*
SC	20032004	77	0027	006	TARA HEIGHTS ELEMENTARY SCHOOL	49831	12.19	16.00	0.5161	27.55	*	*	*	*	*
SC	20052006	77	0027	006	TARA HEIGHTS ELEMENTARY SCHOOL	41850	12.85	13.00	0.5000	24.05	24	*	*	*	*
SC	20062007	77	0027	006	TARA HEIGHTS ELEMENTARY SCHOOL	43200	12.81	14.00	0.5385	24.05	24	*	*	*	*
SC	20072008	77	0027	006	TARA HEIGHTS ELEMENTARY SCHOOL	45340	13.70	15.00	0.5556	24.85	25	*	*	*	*
SC	20082009	77	0027	006	TARA HEIGHTS ELEMENTARY SCHOOL	46844	13.38	17.00	0.5862	26.28	26	*	*	*	*
SC	19981999	77	0027	007	TRUMBLE PARK ELEMENTARY SCHOOL	35739	15.17	*	*	25.79	*	*	*	*	*
SC	20032004	77	0027	007	TRUMBLE PARK ELEMENTARY SCHOOL	55530	16.54	14.00	0.5000	25.69	*	*	*	*	*
SC	20052006	77	0027	007	TRUMBLE PARK ELEMENTARY SCHOOL	43135	15.36	14.00	0.5000	26.35	26	*	*	*	*
SC	20062007	77	0027	007	TRUMBLE PARK ELEMENTARY SCHOOL	44616	14.67	17.00	0.5667	27.91	28	*	*	*	*
SC	20072008	77	0027	007	TRUMBLE PARK ELEMENTARY SCHOOL	42965	12.70	14.00	0.4667	27.91	28	*	*	*	*
SC	20082009	77	0027	007	TRUMBLE PARK ELEMENTARY SCHOOL	43511	11.53	11.00	0.3667	28.05	28	*	*	*	*
SC	19981999	77	0027	008	PARKVIEW HEIGHTS ELEM SCHOOL	35632	14.44	*	*	24.68	*	*	*	*	*
SC	20032004	77	0027	008	PARKVIEW HEIGHTS ELEM SCHOOL	53811	15.47	13.00	0.4333	27.18	*	*	*	*	*
SC	20052006	77	0027	008	PARKVIEW HEIGHTS ELEM SCHOOL	42356	13.56	14.00	0.5185	25.35	25	*	*	*	*
SC	20062007	77	0027	008	PARKVIEW HEIGHTS ELEM SCHOOL	43130	13.21	12.00	0.4286	26.18	26	*	*	*	*
SC	20072008	77	0027	008	PARKVIEW HEIGHTS ELEM SCHOOL	43706	12.93	12.00	0.4138	27.18	27	*	*	*	*
SC	20082009	77	0027	008	PARKVIEW HEIGHTS ELEM SCHOOL	45058	11.23	13.00	0.4194	28.55	29	*	*	*	*
SC	19981999	77	0027	009	CARRIAGE HILL ELEMENTARY SCH	39277	18.37	16.00	0.5333	26.33	*	*	*	*	*
SC	20032004	77	0027	009	CARRIAGE HILL ELEMENTARY SCH	54389	16.72	23.00	0.7188	29.35	*	*	*	*	*
SC	20052006	77	0027	009	CARRIAGE HILL ELEMENTARY SCH	44880	15.57	20.00	0.6667	28.35	28	*	*	*	*
SC	20062007	77	0027	009	CARRIAGE HILL ELEMENTARY SCH	42060	11.28	20.00	0.6250	29.68	30	*	*	*	*
SC	20072008	77	0027	009	CARRIAGE HILL ELEMENTARY SCH	43658	11.50	23.00	0.6765	31.68	32	*	*	*	*
SC	20082009	77	0027	009	CARRIAGE HILL ELEMENTARY SCH	46442	12.34	25.00	0.7143	33.38	33	*	*	*	*
SC	19981999	77	0027	010	GOLDEN HILLS ELEMENTARY SCHOOL	37463	17.81	10.00	0.3846	22.08	*	*	*	*	*
SC	20032004	77	0027	010	GOLDEN HILLS ELEMENTARY SCHOOL	58419	18.46	14.00	0.5833	21.68	*	*	*	*	*
SC	20052006	77	0027	010	GOLDEN HILLS ELEMENTARY SCHOOL	45313	17.38	15.00	0.6250	21.84	22	*	*	*	*
SC	20062007	77	0027	010	GOLDEN HILLS ELEMENTARY SCHOOL	45049	16.72	15.00	0.6000	21.28	21	*	*	*	*
SC	20072008	77	0027	010	GOLDEN HILLS ELEMENTARY SCHOOL	48030	17.15	15.00	0.5769	22.68	23	*	*	*	*
SC	20082009	77	0027	010	GOLDEN HILLS ELEMENTARY SCHOOL	44144	12.69	13.00	0.5000	23.84	24	*	*	*	*
SC	20032004	77	0027	011	PORTAL ELEMENTARY SCHOOL	83259	11.00	*	*	12.55	*	*	*	*	*
SC	20052006	77	0027	011	PORTAL ELEMENTARY SCHOOL	36855	8.27	10.00	0.4545	19.95	20	*	*	*	*
SC	20062007	77	0027	011	PORTAL ELEMENTARY SCHOOL	39161	8.56	12.00	0.4444	24.48	24	*	*	*	*
SC	20072008	77	0027	011	PORTAL ELEMENTARY SCHOOL	41645	10.21	12.00	0.4138	26.98	25	*	*	*	*
SC	20082009	77	0027	011	PORTAL ELEMENTARY SCHOOL	39589	7.52	*	*	29.05	27	*	*	*	*
SC	19981999	77	0027	012	ANDERSON GROVE ELEMENTARY SCH	34163	13.67	*	*	12.48	*	*	*	*	*
SC	20032004	77	0027	012	ANDERSON GROVE ELEMENTARY SCH	82291	12.33	10.00	0.5556	13.75	*	*	*	*	*
SC	20052006	77	0027	012	ANDERSON GROVE ELEMENTARY SCH	37564	9.00	*	*	14.64	15	*	*	*	*
SC	20062007	77	0027	012	ANDERSON GROVE ELEMENTARY SCH	39019	10.50	*	*	14.58	15	*	*	*	*
SC	20072008	77	0027	012	ANDERSON GROVE ELEMENTARY SCH	41620	10.28	*	*	15.25	15	*	*	*	*
SC	20082009	77	0027	012	ANDERSON GROVE ELEMENTARY SCH	44343	10.58	*	*	15.40	14	*	*	*	*
SC	19981999	77	0027	013	HICKORY HILL ELEMENTARY SCH	35526	15.11	*	*	25.35	*	*	*	*	*
SC	20032004	77	0027	013	HICKORY HILL ELEMENTARY SCH	48443	13.70	12.00	0.4444	24.85	*	*	*	*	*
