"DATAYEARS"	"Co-Dist"	"DistrictName"	"COUNTY_NAME"	"CLASS_CODE"	"DISTRICT_TYPE_CODE"	"AGENCYID"	"COUNTY"	"DISTRICT"	"SCHOOL"	"SchoolName"	"GRADE_CODE"	"FWNH"	"MWNH"	"FAPI"	"MAPI"	"FH"	"MH"	"FAIA"	"MAIA"	"FBNH"	"MBNH"	"MALE"	"FEMALE"	"TOTAL"
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-017"	"28"	"0017"	"017"	"NEIHARDT ELEMENTARY SCHOOL    "	"12"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-017"	"28"	"0017"	"017"	"NEIHARDT ELEMENTARY SCHOOL    "	"K "	56	52	3	2	0	1	0	0	1	4	59	60	119
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-017"	"28"	"0017"	"017"	"NEIHARDT ELEMENTARY SCHOOL    "	"PK"	11	16	1	1	2	0	1	0	1	0	17	16	33
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-018"	"28"	"0017"	"018"	"COTTONWOOD ELEMENTARY SCHOOL  "	"01"	27	36	0	0	3	0	0	0	0	1	37	30	67
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-018"	"28"	"0017"	"018"	"COTTONWOOD ELEMENTARY SCHOOL  "	"02"	21	20	3	1	1	0	0	0	0	1	22	25	47
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-018"	"28"	"0017"	"018"	"COTTONWOOD ELEMENTARY SCHOOL  "	"03"	17	25	2	0	3	0	0	0	0	0	25	22	47
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-018"	"28"	"0017"	"018"	"COTTONWOOD ELEMENTARY SCHOOL  "	"04"	26	27	0	1	1	2	0	0	1	1	31	28	59
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-018"	"28"	"0017"	"018"	"COTTONWOOD ELEMENTARY SCHOOL  "	"05"	33	28	1	0	0	1	0	0	1	0	29	35	64
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-018"	"28"	"0017"	"018"	"COTTONWOOD ELEMENTARY SCHOOL  "	"06"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-018"	"28"	"0017"	"018"	"COTTONWOOD ELEMENTARY SCHOOL  "	"07"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-018"	"28"	"0017"	"018"	"COTTONWOOD ELEMENTARY SCHOOL  "	"08"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-018"	"28"	"0017"	"018"	"COTTONWOOD ELEMENTARY SCHOOL  "	"09"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-018"	"28"	"0017"	"018"	"COTTONWOOD ELEMENTARY SCHOOL  "	"10"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-018"	"28"	"0017"	"018"	"COTTONWOOD ELEMENTARY SCHOOL  "	"11"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-018"	"28"	"0017"	"018"	"COTTONWOOD ELEMENTARY SCHOOL  "	"12"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-018"	"28"	"0017"	"018"	"COTTONWOOD ELEMENTARY SCHOOL  "	"K "	31	23	1	0	2	2	0	0	0	2	27	34	61
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-018"	"28"	"0017"	"018"	"COTTONWOOD ELEMENTARY SCHOOL  "	"PK"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-019"	"28"	"0017"	"019"	"HARVEY OAKS ELEMENTARY SCHOOL "	"01"	17	19	1	1	1	0	0	0	0	1	21	19	40
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-019"	"28"	"0017"	"019"	"HARVEY OAKS ELEMENTARY SCHOOL "	"02"	22	14	1	2	4	1	0	0	0	0	17	27	44
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-019"	"28"	"0017"	"019"	"HARVEY OAKS ELEMENTARY SCHOOL "	"03"	24	16	0	2	0	1	0	0	0	0	19	24	43
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-019"	"28"	"0017"	"019"	"HARVEY OAKS ELEMENTARY SCHOOL "	"04"	14	18	4	2	1	1	0	0	2	1	22	21	43
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-019"	"28"	"0017"	"019"	"HARVEY OAKS ELEMENTARY SCHOOL "	"05"	22	18	1	3	0	3	0	0	1	1	25	24	49
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-019"	"28"	"0017"	"019"	"HARVEY OAKS ELEMENTARY SCHOOL "	"06"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-019"	"28"	"0017"	"019"	"HARVEY OAKS ELEMENTARY SCHOOL "	"07"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-019"	"28"	"0017"	"019"	"HARVEY OAKS ELEMENTARY SCHOOL "	"08"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-019"	"28"	"0017"	"019"	"HARVEY OAKS ELEMENTARY SCHOOL "	"09"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-019"	"28"	"0017"	"019"	"HARVEY OAKS ELEMENTARY SCHOOL "	"10"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-019"	"28"	"0017"	"019"	"HARVEY OAKS ELEMENTARY SCHOOL "	"11"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-019"	"28"	"0017"	"019"	"HARVEY OAKS ELEMENTARY SCHOOL "	"12"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-019"	"28"	"0017"	"019"	"HARVEY OAKS ELEMENTARY SCHOOL "	"K "	13	16	1	2	2	1	0	0	2	1	20	18	38
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-019"	"28"	"0017"	"019"	"HARVEY OAKS ELEMENTARY SCHOOL "	"PK"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-020"	"28"	"0017"	"020"	"NORMAN ROCKWELL ELEM SCHOOL   "	"01"	29	27	0	1	0	1	0	0	2	1	30	31	61
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-020"	"28"	"0017"	"020"	"NORMAN ROCKWELL ELEM SCHOOL   "	"02"	22	34	1	0	3	0	0	0	1	0	34	27	61
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-020"	"28"	"0017"	"020"	"NORMAN ROCKWELL ELEM SCHOOL   "	"03"	22	27	1	1	0	0	0	0	2	1	29	25	54
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-020"	"28"	"0017"	"020"	"NORMAN ROCKWELL ELEM SCHOOL   "	"04"	20	30	0	0	3	1	0	0	1	0	31	24	55
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-020"	"28"	"0017"	"020"	"NORMAN ROCKWELL ELEM SCHOOL   "	"05"	22	18	0	3	4	1	1	0	4	1	23	31	54
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-020"	"28"	"0017"	"020"	"NORMAN ROCKWELL ELEM SCHOOL   "	"06"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-020"	"28"	"0017"	"020"	"NORMAN ROCKWELL ELEM SCHOOL   "	"07"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-020"	"28"	"0017"	"020"	"NORMAN ROCKWELL ELEM SCHOOL   "	"08"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-020"	"28"	"0017"	"020"	"NORMAN ROCKWELL ELEM SCHOOL   "	"09"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-020"	"28"	"0017"	"020"	"NORMAN ROCKWELL ELEM SCHOOL   "	"10"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-020"	"28"	"0017"	"020"	"NORMAN ROCKWELL ELEM SCHOOL   "	"11"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-020"	"28"	"0017"	"020"	"NORMAN ROCKWELL ELEM SCHOOL   "	"12"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-020"	"28"	"0017"	"020"	"NORMAN ROCKWELL ELEM SCHOOL   "	"K "	29	28	0	1	1	1	0	0	1	2	32	31	63
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-020"	"28"	"0017"	"020"	"NORMAN ROCKWELL ELEM SCHOOL   "	"PK"	12	17	0	1	2	3	0	0	0	0	21	14	35
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-023"	"28"	"0017"	"023"	"MILLARD LEARNING CENTER       "	"01"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-023"	"28"	"0017"	"023"	"MILLARD LEARNING CENTER       "	"02"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-023"	"28"	"0017"	"023"	"MILLARD LEARNING CENTER       "	"03"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-023"	"28"	"0017"	"023"	"MILLARD LEARNING CENTER       "	"04"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-023"	"28"	"0017"	"023"	"MILLARD LEARNING CENTER       "	"05"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-023"	"28"	"0017"	"023"	"MILLARD LEARNING CENTER       "	"06"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-023"	"28"	"0017"	"023"	"MILLARD LEARNING CENTER       "	"07"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-023"	"28"	"0017"	"023"	"MILLARD LEARNING CENTER       "	"08"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-023"	"28"	"0017"	"023"	"MILLARD LEARNING CENTER       "	"09"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-023"	"28"	"0017"	"023"	"MILLARD LEARNING CENTER       "	"10"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-023"	"28"	"0017"	"023"	"MILLARD LEARNING CENTER       "	"11"	6	15	0	0	0	0	0	0	0	1	16	6	22
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-023"	"28"	"0017"	"023"	"MILLARD LEARNING CENTER       "	"12"	19	44	0	1	1	3	0	0	1	0	48	21	69
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-023"	"28"	"0017"	"023"	"MILLARD LEARNING CENTER       "	"K "	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-023"	"28"	"0017"	"023"	"MILLARD LEARNING CENTER       "	"PK"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-024"	"28"	"0017"	"024"	"ACKERMAN ELEMENTARY SCHOOL    "	"01"	44	52	0	2	1	3	0	0	0	2	59	45	104
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-024"	"28"	"0017"	"024"	"ACKERMAN ELEMENTARY SCHOOL    "	"02"	42	39	2	2	1	4	0	0	0	1	46	45	91
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-024"	"28"	"0017"	"024"	"ACKERMAN ELEMENTARY SCHOOL    "	"03"	53	51	1	5	2	1	0	0	3	0	57	59	116
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-024"	"28"	"0017"	"024"	"ACKERMAN ELEMENTARY SCHOOL    "	"04"	43	44	4	1	0	2	1	0	0	1	48	48	96
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-024"	"28"	"0017"	"024"	"ACKERMAN ELEMENTARY SCHOOL    "	"05"	41	54	3	5	0	3	0	0	0	1	63	44	107
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-024"	"28"	"0017"	"024"	"ACKERMAN ELEMENTARY SCHOOL    "	"06"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-024"	"28"	"0017"	"024"	"ACKERMAN ELEMENTARY SCHOOL    "	"07"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-024"	"28"	"0017"	"024"	"ACKERMAN ELEMENTARY SCHOOL    "	"08"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-024"	"28"	"0017"	"024"	"ACKERMAN ELEMENTARY SCHOOL    "	"09"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-024"	"28"	"0017"	"024"	"ACKERMAN ELEMENTARY SCHOOL    "	"10"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-024"	"28"	"0017"	"024"	"ACKERMAN ELEMENTARY SCHOOL    "	"11"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-024"	"28"	"0017"	"024"	"ACKERMAN ELEMENTARY SCHOOL    "	"12"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-024"	"28"	"0017"	"024"	"ACKERMAN ELEMENTARY SCHOOL    "	"K "	39	41	1	2	3	2	1	2	1	1	48	45	93
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-024"	"28"	"0017"	"024"	"ACKERMAN ELEMENTARY SCHOOL    "	"PK"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-025"	"28"	"0017"	"025"	"HARRY ANDERSEN MIDDLE SCHOOL  "	"01"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-025"	"28"	"0017"	"025"	"HARRY ANDERSEN MIDDLE SCHOOL  "	"02"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-025"	"28"	"0017"	"025"	"HARRY ANDERSEN MIDDLE SCHOOL  "	"03"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-025"	"28"	"0017"	"025"	"HARRY ANDERSEN MIDDLE SCHOOL  "	"04"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-025"	"28"	"0017"	"025"	"HARRY ANDERSEN MIDDLE SCHOOL  "	"05"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-025"	"28"	"0017"	"025"	"HARRY ANDERSEN MIDDLE SCHOOL  "	"06"	139	110	4	1	5	6	0	0	8	5	122	156	278
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-025"	"28"	"0017"	"025"	"HARRY ANDERSEN MIDDLE SCHOOL  "	"07"	98	127	1	1	3	7	0	0	7	11	146	109	255
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-025"	"28"	"0017"	"025"	"HARRY ANDERSEN MIDDLE SCHOOL  "	"08"	129	113	4	2	7	6	0	0	3	5	126	143	269
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-025"	"28"	"0017"	"025"	"HARRY ANDERSEN MIDDLE SCHOOL  "	"09"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-025"	"28"	"0017"	"025"	"HARRY ANDERSEN MIDDLE SCHOOL  "	"10"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-025"	"28"	"0017"	"025"	"HARRY ANDERSEN MIDDLE SCHOOL  "	"11"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-025"	"28"	"0017"	"025"	"HARRY ANDERSEN MIDDLE SCHOOL  "	"12"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-025"	"28"	"0017"	"025"	"HARRY ANDERSEN MIDDLE SCHOOL  "	"K "	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-025"	"28"	"0017"	"025"	"HARRY ANDERSEN MIDDLE SCHOOL  "	"PK"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-026"	"28"	"0017"	"026"	"KIEWIT MIDDLE SCHOOL          "	"01"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-026"	"28"	"0017"	"026"	"KIEWIT MIDDLE SCHOOL          "	"02"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-026"	"28"	"0017"	"026"	"KIEWIT MIDDLE SCHOOL          "	"03"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-026"	"28"	"0017"	"026"	"KIEWIT MIDDLE SCHOOL          "	"04"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-026"	"28"	"0017"	"026"	"KIEWIT MIDDLE SCHOOL          "	"05"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-026"	"28"	"0017"	"026"	"KIEWIT MIDDLE SCHOOL          "	"06"	152	143	3	6	1	1	0	1	2	1	152	158	310
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-026"	"28"	"0017"	"026"	"KIEWIT MIDDLE SCHOOL          "	"07"	114	170	4	6	3	1	0	0	1	3	180	122	302
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-026"	"28"	"0017"	"026"	"KIEWIT MIDDLE SCHOOL          "	"08"	159	143	2	3	4	5	0	0	2	3	154	167	321
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-026"	"28"	"0017"	"026"	"KIEWIT MIDDLE SCHOOL          "	"09"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-026"	"28"	"0017"	"026"	"KIEWIT MIDDLE SCHOOL          "	"10"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-026"	"28"	"0017"	"026"	"KIEWIT MIDDLE SCHOOL          "	"11"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-026"	"28"	"0017"	"026"	"KIEWIT MIDDLE SCHOOL          "	"12"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-026"	"28"	"0017"	"026"	"KIEWIT MIDDLE SCHOOL          "	"K "	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-026"	"28"	"0017"	"026"	"KIEWIT MIDDLE SCHOOL          "	"PK"	0	0	0	0	0	0	0	0	0	0	0	0	0
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-027"	"28"	"0017"	"027"	"EZRA MILLARD ELEMENTARY SCH   "	"01"	24	35	0	4	0	0	0	1	2	4	44	26	70
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-027"	"28"	"0017"	"027"	"EZRA MILLARD ELEMENTARY SCH   "	"02"	34	41	0	3	1	2	0	0	0	1	47	35	82
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-027"	"28"	"0017"	"027"	"EZRA MILLARD ELEMENTARY SCH   "	"03"	33	30	2	2	0	0	0	0	1	2	34	36	70
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-027"	"28"	"0017"	"027"	"EZRA MILLARD ELEMENTARY SCH   "	"04"	35	31	3	0	2	1	0	0	1	0	32	41	73
"20052006"	"28-0017"	"MILLARD PUBLIC SCHOOLS        "	"DOUGLAS"	"3"	"P"	"28-0017-027"	"28"	"0017"	"027"	"EZRA MILLARD ELEMENTARY SCH   "	"05"	28	36	1	2	1	2	0	1	2	0	41	32	73
