Type	School Year	County	District	School	Agency Name	Average Teacher Salary	Average Years of Teaching Experience	Masters Count	Percentage of Teachers with Master's Degrees	Teacher Count	White, Not Hispanic	Black, Not Hispanic	Hispanic	Asian / Pacific Islanders	American Indian / Alaskan Native
SC	19961997	64	0029	002	CALVERT ELEMENTARY SCHOOL	31983	18.53	*	*	14.42					
SC	20012002	64	0029	002	CALVERT ELEMENTARY SCHOOL	36277	20.88	*	*	14.93					
SC	20042005	64	0029	002	CALVERT ELEMENTARY SCHOOL	39389	18.71	*	*	16.10	16	*	*	*	*
SC	20052006	64	0029	002	CALVERT ELEMENTARY SCHOOL	41303	17.11	*	*	16.60	17	*	*	*	*
SC	20062007	64	0029	002	CALVERT ELEMENTARY SCHOOL	40054	16.72	*	*	17.00	17	*	*	*	*
SC	19961997	64	0029	003	AUBURN MIDDLE SCHOOL	31091	15.00	*	*	18.47					
SC	20012002	64	0029	003	AUBURN MIDDLE SCHOOL	37116	17.95	*	*	17.95					
SC	20042005	64	0029	003	AUBURN MIDDLE SCHOOL	41017	23.35	23.35	0.5882	12.80	13	*	*	*	*
SC	20052006	64	0029	003	AUBURN MIDDLE SCHOOL	41475	23.47	*	*	12.50	13	*	*	*	*
SC	20062007	64	0029	003	AUBURN MIDDLE SCHOOL	38434	17.29	*	*	14.00	14	*	*	*	*
SC	20062007	64	0029	006	LOCUST GROVE SCHOOL	34580	21.00	*	*	*	*	*	*	*	*
DI	20012002	65	2005	000	SO CENTRAL NE UNIFIED SYSTEM 5	36132	19.28	19.28	0.3393	108.12					
DI	20042005	65	2005	000	SO CENTRAL NE UNIFIED SYSTEM 5	39817	19.95	19.95	0.3333	95.68	96	*	*	*	*
DI	20052006	65	2005	000	SO CENTRAL NE UNIFIED SYSTEM 5	41819	20.98	20.98	0.3505	94.44	94	*	*	*	*
DI	20062007	65	2005	000	SO CENTRAL NE UNIFIED SYSTEM 5	42975	20.82	20.82	0.3750	92.69	92	*	*	*	*
SC	20012002	65	2005	001	SANDY CREEK JR/SR HIGH SCHOOL	38400	19.10	19.10	0.5714	17.62					
SC	20042005	65	2005	001	SANDY CREEK JR/SR HIGH SCHOOL	37984	16.86	*	*	17.48	17	*	*	*	*
SC	20052006	65	2005	001	SANDY CREEK JR/SR HIGH SCHOOL	41061	17.86	*	*	18.04	18	*	*	*	*
SC	20062007	65	2005	001	SANDY CREEK JR/SR HIGH SCHOOL	42893	18.57	18.57	0.4762	17.98	18	*	*	*	*
SC	20012002	65	2005	002	SANDY CREEK ELEMENTARY SCHOOL	33428	17.39	*	*	20.50					
SC	20042005	65	2005	002	SANDY CREEK ELEMENTARY SCHOOL	38570	20.38	*	*	19.70	20	*	*	*	*
SC	20052006	65	2005	002	SANDY CREEK ELEMENTARY SCHOOL	40111	21.14	*	*	19.40	19	*	*	*	*
SC	20062007	65	2005	002	SANDY CREEK ELEMENTARY SCHOOL	41121	21.67	*	*	19.50	20	*	*	*	*
SC	20012002	65	2005	003	SUPERIOR SECONDARY SCHOOL	36949	18.14	*	*	19.70					
SC	20042005	65	2005	003	SUPERIOR SECONDARY SCHOOL	42192	19.67	19.67	0.5714	19.00	19	*	*	*	*
SC	20052006	65	2005	003	SUPERIOR SECONDARY SCHOOL	43600	20.45	20.45	0.6000	18.00	18	*	*	*	*
SC	20062007	65	2005	003	SUPERIOR SECONDARY SCHOOL	44135	20.38	20.38	0.6190	18.51	18	*	*	*	*
SC	20012002	65	2005	004	SUPERIOR NORTHWARD ELEMENTARY	36328	21.13	*	*	11.85					
SC	20042005	65	2005	004	SUPERIOR NORTHWARD ELEMENTARY	39801	21.33	*	*	11.30	11	*	*	*	*
SC	20052006	65	2005	004	SUPERIOR NORTHWARD ELEMENTARY	41917	22.33	*	*	11.55	12	*	*	*	*
SC	20062007	65	2005	004	SUPERIOR NORTHWARD ELEMENTARY	43310	23.07	*	*	10.70	11	*	*	*	*
SC	20012002	65	2005	005	SUPERIOR SOUTHWARD ELEMENTARY	35009	20.08	*	*	*					
SC	20042005	65	2005	005	SUPERIOR SOUTHWARD ELEMENTARY	43081	22.82	*	*	*	*	*	*	*	*
SC	20052006	65	2005	005	SUPERIOR SOUTHWARD ELEMENTARY	44979	23.82	*	*	*	*	*	*	*	*
SC	20062007	65	2005	005	SUPERIOR SOUTHWARD ELEMENTARY	46771	24.70	*	*	*	*	*	*	*	*
SC	20012002	65	2005	006	LAWRENCE/NELSON SECONDARY SCH	37900	22.26	*	*	16.90					
SC	20042005	65	2005	006	LAWRENCE/NELSON SECONDARY SCH	40615	26.00	*	*	11.90	12	*	*	*	*
SC	20052006	65	2005	006	LAWRENCE/NELSON SECONDARY SCH	42856	28.20	*	*	11.40	11	*	*	*	*
SC	20062007	65	2005	006	LAWRENCE/NELSON SECONDARY SCH	43621	24.38	*	*	*	*	*	*	*	*
SC	20012002	65	2005	007	LAWRENCE/NELSON ELEMENTARY SCH	33164	14.00	*	*	*					
SC	20042005	65	2005	007	LAWRENCE/NELSON ELEMENTARY SCH	38842	15.88	*	*	*	*	*	*	*	*
SC	20052006	65	2005	007	LAWRENCE/NELSON ELEMENTARY SCH	40880	19.38	*	*	*	*	*	*	*	*
SC	20062007	65	2005	007	LAWRENCE/NELSON ELEMENTARY SCH	42866	18.22	*	*	*	*	*	*	*	*
DI	19961997	66	0027	000	SYRACUSE-DUNBAR-AVOCA SCHOOLS	33145	17.58	17.58	0.4000	42.29					
DI	20012002	66	0027	000	SYRACUSE-DUNBAR-AVOCA SCHOOLS	41673	16.28	16.28	0.3721	41.29					
DI	20042005	66	0027	000	SYRACUSE-DUNBAR-AVOCA SCHOOLS	38085	15.86	15.86	0.4490	47.90	45	*	*	*	*
DI	20052006	66	0027	000	SYRACUSE-DUNBAR-AVOCA SCHOOLS	39231	15.73	15.73	0.4167	46.18	43	*	*	*	*
DI	20062007	66	0027	000	SYRACUSE-DUNBAR-AVOCA SCHOOLS	41108	16.45	16.45	0.3793	56.80	54	*	*	*	*
SC	19961997	66	0027	001	HIGH SCHOOL AT SYRACUSE	34407	18.76	18.76	0.4828	24.57					
SC	20012002	66	0027	001	HIGH SCHOOL AT SYRACUSE	42780	17.92	17.92	0.4000	22.41					
SC	20042005	66	0027	001	HIGH SCHOOL AT SYRACUSE	37564	14.48	14.48	0.5556	24.95	25	*	*	*	*
SC	20052006	66	0027	001	HIGH SCHOOL AT SYRACUSE	38070	13.92	13.92	0.5000	23.68	24	*	*	*	*
SC	20062007	66	0027	001	HIGH SCHOOL AT SYRACUSE	40639	15.46	15.46	0.5000	26.08	26	*	*	*	*
SC	19961997	66	0027	003	ELEMENTARY SCHOOL AT SYRACUSE	31471	15.95	*	*	17.72					
SC	20012002	66	0027	003	ELEMENTARY SCHOOL AT SYRACUSE	40865	15.00	*	*	18.88					
SC	20042005	66	0027	003	ELEMENTARY SCHOOL AT SYRACUSE	39446	18.29	*	*	22.95	20	*	*	*	*
SC	20052006	66	0027	003	ELEMENTARY SCHOOL AT SYRACUSE	40087	17.35	*	*	22.50	20	*	*	*	*
SC	20062007	66	0027	003	ELEMENTARY SCHOOL AT SYRACUSE	41735	17.42	*	*	24.00	21	*	*	*	*
SC	20062007	66	0027	005	ELEMENTARY SCHOOL AT UNADILLA	41062	21.00	*	*	*	*	*	*	*	*
DI	19961997	66	0111	000	NEBRASKA CITY PUBLIC SCHOOLS	33859	17.67	17.67	0.4476	94.47					
DI	20012002	66	0111	000	NEBRASKA CITY PUBLIC SCHOOLS	37839	17.81	17.81	0.4898	96.41					
DI	20042005	66	0111	000	NEBRASKA CITY PUBLIC SCHOOLS	40862	18.25	18.25	0.5104	94.62	95	*	*	*	*
DI	20052006	66	0111	000	NEBRASKA CITY PUBLIC SCHOOLS	42148	17.93	17.93	0.5104	94.59	95	*	*	*	*
DI	20062007	66	0111	000	NEBRASKA CITY PUBLIC SCHOOLS	43339	17.15	17.15	0.5258	96.26	96	*	*	*	*
SC	19961997	66	0111	001	NEBRASKA CITY HIGH SCHOOL	34243	16.87	16.87	0.3548	28.69					
SC	20012002	66	0111	001	NEBRASKA CITY HIGH SCHOOL	36089	15.85	15.85	0.3529	31.98					
SC	20042005	66	0111	001	NEBRASKA CITY HIGH SCHOOL	40219	17.38	17.38	0.4118	31.64	32	*	*	*	*
SC	20052006	66	0111	001	NEBRASKA CITY HIGH SCHOOL	42392	17.64	17.64	0.4848	31.14	31	*	*	*	*
SC	20062007	66	0111	001	NEBRASKA CITY HIGH SCHOOL	43256	17.15	17.15	0.5000	31.76	32	*	*	*	*
SC	19961997	66	0111	002	NEBRASKA CITY MIDDLE SCHOOL	32540	14.22	14.22	0.4444	25.33					
SC	20012002	66	0111	002	NEBRASKA CITY MIDDLE SCHOOL	38009	17.00	17.00	0.4643	26.58					
SC	20042005	66	0111	002	NEBRASKA CITY MIDDLE SCHOOL	41413	18.96	18.96	0.5357	25.83	26	*	*	*	*
SC	20052006	66	0111	002	NEBRASKA CITY MIDDLE SCHOOL	41100	16.68	16.68	0.5000	25.10	25	*	*	*	*
SC	20062007	66	0111	002	NEBRASKA CITY MIDDLE SCHOOL	43141	16.41	16.41	0.5172	25.85	26	*	*	*	*
SC	19961997	66	0111	004	NEBRASKA CITY NORTHSIDE ELEM	34164	20.83	*	*	16.25					
SC	20012002	66	0111	004	NEBRASKA CITY NORTHSIDE ELEM	37268	16.63	*	*	14.90					
SC	20042005	66	0111	004	NEBRASKA CITY NORTHSIDE ELEM	38554	17.80	*	*	17.40	17	*	*	*	*
SC	20052006	66	0111	004	NEBRASKA CITY NORTHSIDE ELEM	39832	18.48	*	*	18.80	19	*	*	*	*
SC	20062007	66	0111	004	NEBRASKA CITY NORTHSIDE ELEM	39333	13.95	13.95	0.4545	20.10	20	*	*	*	*
SC	19961997	66	0111	006	HAYWARD ELEMENTARY SCHOOL	34338	19.30	19.30	0.5652	19.95					
SC	20012002	66	0111	006	HAYWARD ELEMENTARY SCHOOL	39898	21.67	21.67	0.5714	19.80					
SC	20042005	66	0111	006	HAYWARD ELEMENTARY SCHOOL	43477	20.18	20.18	0.6818	19.75	20	*	*	*	*
SC	20052006	66	0111	006	HAYWARD ELEMENTARY SCHOOL	45429	20.86	20.86	0.6818	19.55	20	*	*	*	*
SC	20062007	66	0111	006	HAYWARD ELEMENTARY SCHOOL	46755	21.73	21.73	0.5909	18.55	19	*	*	*	*
DI	19961997	66	0501	000	PALMYRA DISTRICT O R 1	29778	15.71	15.71	0.3333	35.43					
DI	20012002	66	0501	000	PALMYRA DISTRICT O R 1	33135	14.46	*	*	36.48					
DI	20042005	66	0501	000	PALMYRA DISTRICT O R 1	34236	15.10	15.10	0.2564	36.62	37	*	*	*	*
DI	20052006	66	0501	000	PALMYRA DISTRICT O R 1	35574	15.82	15.82	0.2821	36.62	37	*	*	*	*
DI	20062007	66	0501	000	PALMYRA DISTRICT O R 1	38045	16.08	16.08	0.3077	36.63	37	*	*	*	*
SC	19961997	66	0501	001	JR-SR HIGH SCHOOL AT PALMYRA	30831	14.41	*	*	18.18					
SC	20012002	66	0501	001	JR-SR HIGH SCHOOL AT PALMYRA	33433	13.27	*	*	18.88					
SC	20042005	66	0501	001	JR-SR HIGH SCHOOL AT PALMYRA	33785	12.23	*	*	18.12	18	*	*	*	*
SC	20052006	66	0501	001	JR-SR HIGH SCHOOL AT PALMYRA	34780	12.82	*	*	17.62	18	*	*	*	*
SC	20062007	66	0501	001	JR-SR HIGH SCHOOL AT PALMYRA	37351	13.82	*	*	18.13	18	*	*	*	*
SC	19961997	66	0501	003	ELEMENTARY AT BENNET	28387	17.15	*	*	17.25					
SC	20012002	66	0501	003	ELEMENTARY AT BENNET	32802	15.30	*	*	17.60					
SC	20042005	66	0501	003	ELEMENTARY AT BENNET	34000	17.19	*	*	18.50	19	*	*	*	*
SC	20052006	66	0501	003	ELEMENTARY AT BENNET	35390	17.18	*	*	19.00	19	*	*	*	*
SC	20062007	66	0501	003	ELEMENTARY AT BENNET	37661	17.57	*	*	18.50	19	*	*	*	*
DI	19961997	67	0001	000	PAWNEE CITY PUBLIC SCHOOLS	26395	12.91	*	*	24.87					
DI	20012002	67	0001	000	PAWNEE CITY PUBLIC SCHOOLS	32399	14.55	*	*	26.50					
DI	20042005	67	0001	000	PAWNEE CITY PUBLIC SCHOOLS	35630	16.52	16.52	0.3226	26.98	27	*	*	*	*
DI	20052006	67	0001	000	PAWNEE CITY PUBLIC SCHOOLS	33738	16.87	*	*	26.84	27	*	*	*	*
DI	20062007	67	0001	000	PAWNEE CITY PUBLIC SCHOOLS	35644	16.50	16.50	0.3333	26.78	27	*	*	*	*
SC	19961997	67	0001	001	PAWNEE CITY SECONDARY SCHOOL	24673	10.60	*	*	13.55					
SC	20012002	67	0001	001	PAWNEE CITY SECONDARY SCHOOL	32872	13.89	*	*	12.72					
SC	20042005	67	0001	001	PAWNEE CITY SECONDARY SCHOOL	34219	15.20	*	*	13.28	13	*	*	*	*
SC	20052006	67	0001	001	PAWNEE CITY SECONDARY SCHOOL	32207	15.30	*	*	13.84	14	*	*	*	*
SC	20062007	67	0001	001	PAWNEE CITY SECONDARY SCHOOL	33349	14.25	*	*	13.78	14	*	*	*	*
SC	19961997	67	0001	002	PAWNEE CITY ELEMENTARY SCH	28665	16.00	*	*	11.32					
SC	20012002	67	0001	002	PAWNEE CITY ELEMENTARY SCH	32689	15.00	*	*	13.78					
SC	20042005	67	0001	002	PAWNEE CITY ELEMENTARY SCH	36462	17.35	*	*	13.70	14	*	*	*	*
SC	20052006	67	0001	002	PAWNEE CITY ELEMENTARY SCH	35441	18.31	*	*	13.00	13	*	*	*	*
SC	20062007	67	0001	002	PAWNEE CITY ELEMENTARY SCH	37983	19.31	*	*	13.00	13	*	*	*	*
DI	19961997	67	0069	000	LEWISTON CONSOLIDATED SCHOOLS	28174	17.54	*	*	20.42					
DI	20012002	67	0069	000	LEWISTON CONSOLIDATED SCHOOLS	32871	14.86	*	*	21.02					
DI	20042005	67	0069	000	LEWISTON CONSOLIDATED SCHOOLS	35640	14.78	*	*	21.15	21	*	*	*	*
DI	20052006	67	0069	000	LEWISTON CONSOLIDATED SCHOOLS	36112	14.41	*	*	20.03	20	*	*	*	*
DI	20062007	67	0069	000	LEWISTON CONSOLIDATED SCHOOLS	37433	15.59	*	*	20.65	21	*	*	*	*
SC	19961997	67	0069	001	LEWISTON HIGH SCHOOL	29026	17.00	*	*	11.83					
SC	20012002	67	0069	001	LEWISTON HIGH SCHOOL	33706	16.69	*	*	11.22					
SC	20042005	67	0069	001	LEWISTON HIGH SCHOOL	35707	14.47	*	*	12.12	12	*	*	*	*
SC	20052006	67	0069	001	LEWISTON HIGH SCHOOL	34355	13.15	*	*	10.88	11	*	*	*	*
SC	20062007	67	0069	001	LEWISTON HIGH SCHOOL	35375	14.46	*	*	11.12	11	*	*	*	*
SC	19961997	67	0069	002	LEWISTON ELEMENTARY SCHOOL	27077	18.18	*	*	*					
SC	20012002	67	0069	002	LEWISTON ELEMENTARY SCHOOL	32596	14.00	*	*	*					
SC	20042005	67	0069	002	LEWISTON ELEMENTARY SCHOOL	35372	13.50	*	*	*	*	*	*	*	*
SC	20052006	67	0069	002	LEWISTON ELEMENTARY SCHOOL	36911	14.77	*	*	*	*	*	*	*	*
SC	20062007	67	0069	002	LEWISTON ELEMENTARY SCHOOL	37683	14.62	*	*	*	10	*	*	*	*
DI	20052006	68	0020	000	PERKINS COUNTY SCHOOLS	40190	18.27	*	*	41.85	42	*	*	*	*
DI	20062007	68	0020	000	PERKINS COUNTY SCHOOLS	41702	18.16	18.16	0.2326	40.75	41	*	*	*	*
SC	20052006	68	0020	001	PERKINS COUNTY HIGH SCHOOL	40564	19.60	*	*	15.27	15	*	*	*	*
SC	20062007	68	0020	001	PERKINS COUNTY HIGH SCHOOL	41248	18.16	*	*	15.51	16	*	*	*	*
SC	20052006	68	0020	002	PERKINS COUNTY ELEMENTARY SCH	41760	18.50	*	*	11.92	12	*	*	*	*
SC	20062007	68	0020	002	PERKINS COUNTY ELEMENTARY SCH	41933	17.32	*	*	17.09	17	*	*	*	*
SC	20052006	68	0020	003	PERKINS COUNTY JR HIGH SCHOOL	38874	17.56	*	*	14.66	15	*	*	*	*
SC	20062007	68	0020	003	PERKINS COUNTY JR HIGH SCHOOL	41185	17.67	*	*	*	*	*	*	*	*
DI	19961997	69	0044	000	HOLDREGE PUBLIC SCHOOLS	32370	17.60	17.60	0.2174	77.12					
DI	20012002	69	0044	000	HOLDREGE PUBLIC SCHOOLS	36837	18.60	18.60	0.2346	78.66					
DI	20042005	69	0044	000	HOLDREGE PUBLIC SCHOOLS	37062	19.82	19.82	0.2471	81.85	82	*	*	*	*
DI	20052006	69	0044	000	HOLDREGE PUBLIC SCHOOLS	38110	20.11	20.11	0.2410	81.48	81	*	*	*	*
DI	20062007	69	0044	000	HOLDREGE PUBLIC SCHOOLS	39320	19.39	19.39	0.2233	94.12	93	*	*	*	*
SC	19961997	69	0044	001	HOLDREGE HIGH SCHOOL	31868	16.70	*	*	28.53					
SC	20012002	69	0044	001	HOLDREGE HIGH SCHOOL	36819	16.45	*	*	30.00					
SC	20042005	69	0044	001	HOLDREGE HIGH SCHOOL	36895	19.06	19.06	0.2941	29.07	29	*	*	*	*
SC	20052006	69	0044	001	HOLDREGE HIGH SCHOOL	37383	17.97	17.97	0.2941	28.83	29	*	*	*	*
SC	20062007	69	0044	001	HOLDREGE HIGH SCHOOL	39974	18.86	18.86	0.3056	29.16	29	*	*	*	*
SC	19961997	69	0044	003	HOLDREGE MIDDLE SCHOOL	32596	17.83	17.83	0.3333	25.59					
SC	20012002	69	0044	003	HOLDREGE MIDDLE SCHOOL	37784	21.24	21.24	0.3448	24.66					
SC	20042005	69	0044	003	HOLDREGE MIDDLE SCHOOL	38897	23.34	23.34	0.3448	24.93	25	*	*	*	*
SC	20052006	69	0044	003	HOLDREGE MIDDLE SCHOOL	40073	23.24	23.24	0.3448	24.60	25	*	*	*	*
SC	20062007	69	0044	003	HOLDREGE MIDDLE SCHOOL	41565	23.11	*	*	22.61	23	*	*	*	*
SC	19961997	69	0044	004	FRANKLIN ELEMENTARY SCHOOL	32196	19.08	*	*	*					
SC	20012002	69	0044	004	FRANKLIN ELEMENTARY SCHOOL	34223	17.43	*	*	12.00					
SC	20042005	69	0044	004	FRANKLIN ELEMENTARY SCHOOL	37844	20.31	*	*	13.45	13	*	*	*	*
SC	20052006	69	0044	004	FRANKLIN ELEMENTARY SCHOOL	38826	20.93	*	*	13.45	13	*	*	*	*
SC	20062007	69	0044	004	FRANKLIN ELEMENTARY SCHOOL	40948	21.14	*	*	12.31	12	*	*	*	*
SC	19961997	69	0044	007	WASHINGTON ELEMENTARY SCHOOL	32140	20.33	*	*	10.80					
SC	20012002	69	0044	007	WASHINGTON ELEMENTARY SCHOOL	33980	17.31	*	*	12.00					
SC	20042005	69	0044	007	WASHINGTON ELEMENTARY SCHOOL	34492	15.00	*	*	12.60	13	*	*	*	*
SC	20052006	69	0044	007	WASHINGTON ELEMENTARY SCHOOL	36941	18.80	*	*	12.60	13	*	*	*	*
SC	20062007	69	0044	007	WASHINGTON ELEMENTARY SCHOOL	38123	16.71	*	*	11.41	11	*	*	*	*
SC	20042005	69	0044	008	HOLDREGE PRAIRIE EDUCATION CTR	32410	16.00	*	*	*	*	*	*	*	*
SC	20052006	69	0044	008	HOLDREGE PRAIRIE EDUCATION CTR	34071	17.00	*	*	*	*	*	*	*	*
SC	20062007	69	0044	008	HOLDREGE PRAIRIE EDUCATION CTR	42713	21.00	*	*	*	*	*	*	*	*
SC	20062007	69	0044	009	HOLDREGE PUBLIC SCH-FUNK	35828	21.00	*	*	*	*	*	*	*	*
SC	20062007	69	0044	010	HOLDREGE PUBLIC SCH R4	37664	14.60	*	*	*	*	*	*	*	*
SC	20062007	69	0044	011	HOLDREGE PUBLIC SCH R7	35445	13.08	*	*	*	*	*	*	*	*
DI	19961997	69	0054	000	BERTRAND PUBLIC SCHOOLS	29614	18.61	18.61	0.4242	26.00					
DI	20012002	69	0054	000	BERTRAND PUBLIC SCHOOLS	31675	19.33	*	*	24.00					
DI	20042005	69	0054	000	BERTRAND PUBLIC SCHOOLS	35230	16.74	*	*	22.00	22	*	*	*	*
DI	20052006	69	0054	000	BERTRAND PUBLIC SCHOOLS	36881	16.64	*	*	21.12	21	*	*	*	*
DI	20062007	69	0054	000	BERTRAND PUBLIC SCHOOLS	38535	17.64	*	*	21.12	21	*	*	*	*
SC	19961997	69	0054	001	BERTRAND HIGH SCHOOL	29579	16.76	*	*	14.01					
SC	20012002	69	0054	001	BERTRAND HIGH SCHOOL	31223	18.13	*	*	14.42					
SC	20042005	69	0054	001	BERTRAND HIGH SCHOOL	34372	14.29	*	*	12.67	13	*	*	*	*
SC	20052006	69	0054	001	BERTRAND HIGH SCHOOL	36378	13.54	*	*	11.79	12	*	*	*	*
SC	20062007	69	0054	001	BERTRAND HIGH SCHOOL	37430	14.54	*	*	11.79	12	*	*	*	*
SC	19961997	69	0054	002	BERTRAND ELEMENTARY SCHOOL	30534	20.56	*	*	11.99					
SC	20012002	69	0054	002	BERTRAND ELEMENTARY SCHOOL	32422	22.83	*	*	*					
SC	20042005	69	0054	002	BERTRAND ELEMENTARY SCHOOL	35273	18.17	*	*	*	*	*	*	*	*
SC	20052006	69	0054	002	BERTRAND ELEMENTARY SCHOOL	37935	18.83	*	*	*	*	*	*	*	*
SC	20062007	69	0054	002	BERTRAND ELEMENTARY SCHOOL	40416	19.83	*	*	*	*	*	*	*	*
DI	19961997	69	0055	000	LOOMIS PUBLIC SCHOOLS	29060	16.73	*	*	19.65					
DI	20012002	69	0055	000	LOOMIS PUBLIC SCHOOLS	30648	13.65	*	*	18.13					
DI	20042005	69	0055	000	LOOMIS PUBLIC SCHOOLS	32319	16.65	*	*	20.02	20	*	*	*	*
DI	20052006	69	0055	000	LOOMIS PUBLIC SCHOOLS	34043	17.35	*	*	20.74	21	*	*	*	*
DI	20062007	69	0055	000	LOOMIS PUBLIC SCHOOLS	35461	18.63	*	*	20.24	20	*	*	*	*
SC	19961997	69	0055	001	LOOMIS SECONDARY SCHOOL	29688	15.13	*	*	10.40					
SC	20012002	69	0055	001	LOOMIS SECONDARY SCHOOL	32233	15.62	*	*	*					
SC	20042005	69	0055	001	LOOMIS SECONDARY SCHOOL	32366	17.81	*	*	10.62	11	*	*	*	*
SC	20052006	69	0055	001	LOOMIS SECONDARY SCHOOL	34185	18.38	*	*	11.24	11	*	*	*	*
SC	20062007	69	0055	001	LOOMIS SECONDARY SCHOOL	36153	20.88	*	*	10.74	11	*	*	*	*
SC	19961997	69	0055	002	LOOMIS ELEMENTARY SCHOOL	27984	18.91	*	*	*					
SC	20012002	69	0055	002	LOOMIS ELEMENTARY SCHOOL	29990	14.20	*	*	*					
SC	20042005	69	0055	002	LOOMIS ELEMENTARY SCHOOL	31981	15.83	*	*	*	*	*	*	*	*
SC	20052006	69	0055	002	LOOMIS ELEMENTARY SCHOOL	33680	16.83	*	*	*	10	*	*	*	*
SC	20062007	69	0055	002	LOOMIS ELEMENTARY SCHOOL	34909	19.08	*	*	*	10	*	*	*	*
DI	19961997	70	0002	000	PIERCE PUBLIC SCHOOLS	30012	14.09	14.09	0.1852	49.83					
DI	20012002	70	0002	000	PIERCE PUBLIC SCHOOLS	35923	16.11	16.11	0.2679	51.88					
DI	20042005	70	0002	000	PIERCE PUBLIC SCHOOLS	40571	17.54	17.54	0.3929	52.36	52	*	*	*	*
DI	20052006	70	0002	000	PIERCE PUBLIC SCHOOLS	41830	18.27	18.27	0.3818	51.32	51	*	*	*	*
DI	20062007	70	0002	000	PIERCE PUBLIC SCHOOLS	43601	17.54	17.54	0.3810	55.89	56	*	*	*	*
SC	19961997	70	0002	001	PIERCE JR/SR HIGH SCHOOL	30775	13.86	*	*	26.46					
SC	20012002	70	0002	001	PIERCE JR/SR HIGH SCHOOL	36521	15.75	15.75	0.3750	28.71					
SC	20042005	70	0002	001	PIERCE JR/SR HIGH SCHOOL	41503	16.67	16.67	0.5455	28.37	28	*	*	*	*
SC	20052006	70	0002	001	PIERCE JR/SR HIGH SCHOOL	42080	17.63	17.63	0.5313	27.53	28	*	*	*	*
SC	20062007	70	0002	001	PIERCE JR/SR HIGH SCHOOL	44050	17.76	17.76	0.5588	28.14	28	*	*	*	*
SC	19961997	70	0002	002	PIERCE ELEMENTARY SCHOOL	29541	14.35	*	*	23.37					
SC	20012002	70	0002	002	PIERCE ELEMENTARY SCHOOL	35380	16.27	*	*	23.17					
SC	20042005	70	0002	002	PIERCE ELEMENTARY SCHOOL	40658	18.54	*	*	23.99	24	*	*	*	*
SC	20052006	70	0002	002	PIERCE ELEMENTARY SCHOOL	41695	19.69	*	*	23.79	24	*	*	*	*
SC	20062007	70	0002	002	PIERCE ELEMENTARY SCHOOL	43844	19.15	*	*	24.29	24	*	*	*	*
SC	20062007	70	0002	003	HADAR ELEMENTARY SCHOOL	41029	11.60	*	*	*	*	*	*	*	*
DI	19961997	70	0005	000	PLAINVIEW PUBLIC SCHOOLS	29079	17.61	*	*	35.13					
DI	20012002	70	0005	000	PLAINVIEW PUBLIC SCHOOLS	34030	17.13	*	*	37.38					
DI	20042005	70	0005	000	PLAINVIEW PUBLIC SCHOOLS	39404	19.89	*	*	35.38	35	*	*	*	*
DI	20052006	70	0005	000	PLAINVIEW PUBLIC SCHOOLS	40564	20.03	20.03	0.3143	33.88	34	*	*	*	*
DI	20062007	70	0005	000	PLAINVIEW PUBLIC SCHOOLS	41412	19.39	19.39	0.3056	34.51	35	*	*	*	*
SC	19961997	70	0005	001	PLAINVIEW SECONDARY SCHOOL	28633	18.27	*	*	18.10					
SC	20012002	70	0005	001	PLAINVIEW SECONDARY SCHOOL	34465	17.35	*	*	19.98					
SC	20042005	70	0005	001	PLAINVIEW SECONDARY SCHOOL	39483	19.32	*	*	19.23	19	*	*	*	*
SC	20052006	70	0005	001	PLAINVIEW SECONDARY SCHOOL	40999	20.14	*	*	18.43	18	*	*	*	*
SC	20062007	70	0005	001	PLAINVIEW SECONDARY SCHOOL	42582	20.86	*	*	18.06	18	*	*	*	*
SC	19961997	70	0005	002	PLAINVIEW ELEMENTARY SCHOOL	28935	16.83	*	*	15.83					
SC	20012002	70	0005	002	PLAINVIEW ELEMENTARY SCHOOL	32700	15.47	*	*	16.20					
SC	20042005	70	0005	002	PLAINVIEW ELEMENTARY SCHOOL	38770	20.32	*	*	16.15	16	*	*	*	*
SC	20052006	70	0005	002	PLAINVIEW ELEMENTARY SCHOOL	39553	19.67	*	*	15.45	15	*	*	*	*
SC	20062007	70	0005	002	PLAINVIEW ELEMENTARY SCHOOL	39846	17.89	*	*	16.45	16	*	*	*	*
DI	19961997	70	0542	000	OSMOND PUBLIC SCHOOLS	28200	15.60	15.60	0.4333	22.68					
DI	20012002	70	0542	000	OSMOND PUBLIC SCHOOLS	33875	16.56	16.56	0.4400	23.75					
DI	20042005	70	0542	000	OSMOND PUBLIC SCHOOLS	35297	19.08	19.08	0.5417	22.08	22	*	*	*	*
DI	20052006	70	0542	000	OSMOND PUBLIC SCHOOLS	37363	19.32	19.32	0.5200	23.08	23	*	*	*	*
DI	20062007	70	0542	000	OSMOND PUBLIC SCHOOLS	40274	20.88	20.88	0.5417	21.48	21	*	*	*	*
SC	19961997	70	0542	001	OSMOND HIGH SCHOOL	29253	17.50	*	*	13.38					
SC	20012002	70	0542	001	OSMOND HIGH SCHOOL	34094	18.82	*	*	13.87					
SC	20042005	70	0542	001	OSMOND HIGH SCHOOL	34869	20.65	*	*	12.32	12	*	*	*	*
SC	20052006	70	0542	001	OSMOND HIGH SCHOOL	37910	23.40	*	*	12.20	12	*	*	*	*
