Type	School Year	County	District	School	Agency Name	Average Teacher Salary	Average Years of Teaching Experience	Masters Count	Percentage of Teachers with Master's Degrees	Teacher Count	White, Not Hispanic	Black, Not Hispanic	Hispanic	Asian / Pacific Islanders	American Indian / Alaskan Native
SC	20042005	52	0056	001	SPRING VIEW PUBLIC SCHOOL	29610	14.67	*	*	*	*	*	*	*	*
SC	20052006	52	0056	001	SPRING VIEW PUBLIC SCHOOL	34240	17.38	*	*	*	*	*	*	*	*
DI	19951996	52	0100	000	KEYA PAHA COUNTY HIGH SCHOOL	23270	11.67	*	*	*					
DI	20002001	52	0100	000	KEYA PAHA COUNTY HIGH SCHOOL	27535	9.27	*	*	*					
DI	20032004	52	0100	000	KEYA PAHA COUNTY HIGH SCHOOL	28246	9.70	*	*	*	*	*	*	*	*
DI	20042005	52	0100	000	KEYA PAHA COUNTY HIGH SCHOOL	29382	10.70	*	*	*	*	*	*	*	*
DI	20052006	52	0100	000	KEYA PAHA COUNTY HIGH SCHOOL	30480	11.70	*	*	*	*	*	*	*	*
SC	19951996	52	0100	001	KEYA PAHA COUNTY HIGH SCHOOL	23270	11.67	*	*	*					
SC	20002001	52	0100	001	KEYA PAHA COUNTY HIGH SCHOOL	27535	9.27	*	*	*					
SC	20032004	52	0100	001	KEYA PAHA COUNTY HIGH SCHOOL	28246	9.70	*	*	*	*	*	*	*	*
SC	20042005	52	0100	001	KEYA PAHA COUNTY HIGH SCHOOL	29382	10.70	*	*	*	*	*	*	*	*
SC	20052006	52	0100	001	KEYA PAHA COUNTY HIGH SCHOOL	30480	11.70	*	*	*	*	*	*	*	*
DI	19951996	53	0001	000	KIMBALL PUBLIC SCHOOLS	33908	20.76	20.76	0.4286	54.00					
DI	20002001	53	0001	000	KIMBALL PUBLIC SCHOOLS	36168	18.53	18.53	0.4314	49.00					
DI	20032004	53	0001	000	KIMBALL PUBLIC SCHOOLS	36401	16.59	16.59	0.3704	50.88	51	*	*	*	*
DI	20042005	53	0001	000	KIMBALL PUBLIC SCHOOLS	38907	16.86	16.86	0.3725	47.88	48	*	*	*	*
DI	20052006	53	0001	000	KIMBALL PUBLIC SCHOOLS	39814	16.81	16.81	0.3333	50.10	50	*	*	*	*
SC	19951996	53	0001	001	KIMBALL JR/SR HIGH SCHOOL	35422	22.45	*	*	18.75					
SC	20002001	53	0001	001	KIMBALL JR/SR HIGH SCHOOL	36908	20.35	*	*	24.25					
SC	20032004	53	0001	001	KIMBALL JR/SR HIGH SCHOOL	35998	17.81	*	*	23.93	24	*	*	*	*
SC	20042005	53	0001	001	KIMBALL JR/SR HIGH SCHOOL	37146	15.85	*	*	23.93	24	*	*	*	*
SC	20052006	53	0001	001	KIMBALL JR/SR HIGH SCHOOL	37618	15.79	*	*	24.65	25	*	*	*	*
SC	19951996	53	0001	003	MARY LYNCH ELEMENTARY	32181	17.29	*	*	15.25					
SC	20002001	53	0001	003	MARY LYNCH ELEMENTARY	36165	17.29	*	*	15.25					
SC	20032004	53	0001	003	MARY LYNCH ELEMENTARY	36327	14.68	*	*	16.45	16	*	*	*	*
SC	20042005	53	0001	003	MARY LYNCH ELEMENTARY	40263	16.05	*	*	15.50	16	*	*	*	*
SC	20052006	53	0001	003	MARY LYNCH ELEMENTARY	41283	16.42	*	*	16.45	16	*	*	*	*
SC	19951996	53	0001	004	WEST ELEMENTARY	34440	17.88	*	*	*					
SC	20002001	53	0001	004	WEST ELEMENTARY	34701	15.73	*	*	*					
SC	20032004	53	0001	004	WEST ELEMENTARY	37770	16.75	*	*	10.50	11	*	*	*	*
SC	20042005	53	0001	004	WEST ELEMENTARY	41388	20.60	*	*	*	*	*	*	*	*
SC	20052006	53	0001	004	WEST ELEMENTARY	43762	21.60	*	*	*	*	*	*	*	*
DI	19951996	54	0013	000	CREIGHTON PUBLIC SCHOOLS	26604	12.18	*	*	35.86					
DI	20002001	54	0013	000	CREIGHTON PUBLIC SCHOOLS	31224	16.64	*	*	37.62					
DI	20032004	54	0013	000	CREIGHTON PUBLIC SCHOOLS	35312	18.61	*	*	35.40	35	*	*	*	*
DI	20042005	54	0013	000	CREIGHTON PUBLIC SCHOOLS	37491	18.86	*	*	33.65	34	*	*	*	*
DI	20052006	54	0013	000	CREIGHTON PUBLIC SCHOOLS	38273	18.89	*	*	34.85	35	*	*	*	*
SC	19951996	54	0013	001	CREIGHTON COMMUNITY HIGH SCH	26785	13.23	*	*	18.29					
SC	20002001	54	0013	001	CREIGHTON COMMUNITY HIGH SCH	30367	16.38	*	*	18.90					
SC	20032004	54	0013	001	CREIGHTON COMMUNITY HIGH SCH	35601	19.10	*	*	17.52	18	*	*	*	*
SC	20042005	54	0013	001	CREIGHTON COMMUNITY HIGH SCH	37562	19.80	*	*	17.52	18	*	*	*	*
SC	20052006	54	0013	001	CREIGHTON COMMUNITY HIGH SCH	37962	19.57	*	*	17.39	17	*	*	*	*
SC	19951996	54	0013	002	CREIGHTON ELEMENTARY SCHOOL	25472	11.17	*	*	17.57					
SC	20002001	54	0013	002	CREIGHTON ELEMENTARY SCHOOL	31261	15.74	*	*	18.72					
SC	20032004	54	0013	002	CREIGHTON ELEMENTARY SCHOOL	34564	17.09	*	*	17.88	18	*	*	*	*
SC	20042005	54	0013	002	CREIGHTON ELEMENTARY SCHOOL	36606	16.67	*	*	16.13	16	*	*	*	*
SC	20052006	54	0013	002	CREIGHTON ELEMENTARY SCHOOL	37945	17.18	*	*	17.46	17	*	*	*	*
DI	19951996	54	0096	000	CROFTON COMMUNITY SCHOOLS	30754	16.64	16.64	0.3333	31.00					
DI	20002001	54	0096	000	CROFTON COMMUNITY SCHOOLS	30921	16.53	*	*	33.13					
DI	20032004	54	0096	000	CROFTON COMMUNITY SCHOOLS	38193	17.77	*	*	30.50	31	*	*	*	*
DI	20042005	54	0096	000	CROFTON COMMUNITY SCHOOLS	38932	17.06	*	*	30.50	31	*	*	*	*
DI	20052006	54	0096	000	CROFTON COMMUNITY SCHOOLS	40421	18.06	18.06	0.3226	30.50	31	*	*	*	*
SC	19951996	54	0096	001	CROFTON HIGH SCHOOL	31604	17.95	*	*	17.30					
SC	20002001	54	0096	001	CROFTON HIGH SCHOOL	30245	15.91	*	*	20.43					
SC	20032004	54	0096	001	CROFTON HIGH SCHOOL	36213	15.37	*	*	17.80	18	*	*	*	*
SC	20042005	54	0096	001	CROFTON HIGH SCHOOL	37099	14.85	*	*	18.30	18	*	*	*	*
SC	20052006	54	0096	001	CROFTON HIGH SCHOOL	38666	15.85	*	*	18.30	18	*	*	*	*
SC	19951996	54	0096	002	CROFTON ELEMENTARY SCHOOL	29780	15.18	*	*	13.70					
SC	20002001	54	0096	002	CROFTON ELEMENTARY SCHOOL	31544	17.13	*	*	12.70					
SC	20032004	54	0096	002	CROFTON ELEMENTARY SCHOOL	41626	21.56	*	*	12.70	13	*	*	*	*
SC	20042005	54	0096	002	CROFTON ELEMENTARY SCHOOL	41983	20.50	*	*	12.20	12	*	*	*	*
SC	20052006	54	0096	002	CROFTON ELEMENTARY SCHOOL	43332	21.50	*	*	12.20	12	*	*	*	*
DI	19951996	54	0501	000	NIOBRARA PUBLIC SCHOOLS	26072	14.56	14.56	0.4074	17.95					
DI	20002001	54	0501	000	NIOBRARA PUBLIC SCHOOLS	28185	16.60	*	*	18.95					
DI	20042005	54	0501	000	NIOBRARA PUBLIC SCHOOLS	32621	18.15	*	*	17.80	18	*	*	*	*
DI	20052006	54	0501	000	NIOBRARA PUBLIC SCHOOLS	34226	17.24	*	*	18.15	18	*	*	*	*
SC	19951996	54	0501	001	NIOBRARA SECONDARY SCHOOL	26833	15.47	*	*	*					
SC	20002001	54	0501	001	NIOBRARA SECONDARY SCHOOL	29331	18.09	*	*	*					
SC	20042005	54	0501	001	NIOBRARA SECONDARY SCHOOL	32521	17.55	*	*	*	*	*	*	*	*
SC	20052006	54	0501	001	NIOBRARA SECONDARY SCHOOL	35152	19.14	*	*	*	*	*	*	*	*
SC	19951996	54	0501	002	NIOBRARA ELEMENTARY SCHOOL	24422	13.42	*	*	*					
SC	20002001	54	0501	002	NIOBRARA ELEMENTARY SCHOOL	26688	14.31	*	*	10.03					
SC	20042005	54	0501	002	NIOBRARA ELEMENTARY SCHOOL	32071	17.07	*	*	10.10	10	*	*	*	*
SC	20052006	54	0501	002	NIOBRARA ELEMENTARY SCHOOL	33437	16.54	*	*	*	*	*	*	*	*
DI	19951996	54	0505	000	SANTEE COMMUNITY SCHOOLS	22475	9.28	*	*	13.65					
DI	20002001	54	0505	000	SANTEE COMMUNITY SCHOOLS	28367	8.85	*	*	19.15					
DI	20032004	54	0505	000	SANTEE COMMUNITY SCHOOLS	33181	11.88	*	*	22.27	18	*	*	*	*
DI	20042005	54	0505	000	SANTEE COMMUNITY SCHOOLS	35060	12.56	*	*	23.37	20	*	*	*	*
DI	20052006	54	0505	000	SANTEE COMMUNITY SCHOOLS	36975	12.00	*	*	22.25	19	*	*	*	*
SC	19951996	54	0505	001	SANTEE HIGH SCHOOL	21808	8.29	*	*	*					
SC	20002001	54	0505	001	SANTEE HIGH SCHOOL	26732	7.18	*	*	*					
SC	20032004	54	0505	001	SANTEE HIGH SCHOOL	32407	12.40	*	*	10.27	*	*	*	*	*
SC	20042005	54	0505	001	SANTEE HIGH SCHOOL	34540	12.88	*	*	12.87	11	*	*	*	*
SC	20052006	54	0505	001	SANTEE HIGH SCHOOL	37077	12.08	*	*	11.25	*	*	*	*	*
SC	19951996	54	0505	002	SANTEE ELEMENTARY SCHOOL	22667	9.91	*	*	*					
SC	20002001	54	0505	002	SANTEE ELEMENTARY SCHOOL	29588	10.75	*	*	10.50					
SC	20032004	54	0505	002	SANTEE ELEMENTARY SCHOOL	33618	11.47	*	*	12.00	10	*	*	*	*
SC	20042005	54	0505	002	SANTEE ELEMENTARY SCHOOL	35431	12.13	*	*	10.50	10	*	*	*	*
SC	20052006	54	0505	002	SANTEE ELEMENTARY SCHOOL	37297	12.93	*	*	11.00	10	*	*	*	*
DI	19951996	54	0576	000	WAUSA PUBLIC SCHOOLS	27194	17.59	*	*	21.93					
DI	20002001	54	0576	000	WAUSA PUBLIC SCHOOLS	30233	20.18	*	*	19.25					
DI	20032004	54	0576	000	WAUSA PUBLIC SCHOOLS	33358	23.70	*	*	16.90	17	*	*	*	*
DI	20042005	54	0576	000	WAUSA PUBLIC SCHOOLS	34653	24.10	*	*	17.00	17	*	*	*	*
DI	20052006	54	0576	000	WAUSA PUBLIC SCHOOLS	34991	23.35	*	*	17.40	17	*	*	*	*
SC	19951996	54	0576	001	WAUSA HIGH SCHOOL	27539	15.56	*	*	13.16					
SC	20002001	54	0576	001	WAUSA HIGH SCHOOL	29023	17.77	*	*	10.33					
SC	20032004	54	0576	001	WAUSA HIGH SCHOOL	32494	23.00	*	*	*	*	*	*	*	*
SC	20042005	54	0576	001	WAUSA HIGH SCHOOL	34239	22.50	*	*	*	*	*	*	*	*
SC	20052006	54	0576	001	WAUSA HIGH SCHOOL	33158	20.58	*	*	*	*	*	*	*	*
SC	19951996	54	0576	002	WAUSA ELEMENTARY SCHOOL	27050	20.55	*	*	*					
SC	20002001	54	0576	002	WAUSA ELEMENTARY SCHOOL	30847	21.38	*	*	*					
SC	20032004	54	0576	002	WAUSA ELEMENTARY SCHOOL	33900	24.45	*	*	*	*	*	*	*	*
SC	20042005	54	0576	002	WAUSA ELEMENTARY SCHOOL	34452	27.00	*	*	*	*	*	*	*	*
SC	20052006	54	0576	002	WAUSA ELEMENTARY SCHOOL	34928	24.82	*	*	*	*	*	*	*	*
DI	19951996	54	0586	000	BLOOMFIELD COMMUNITY SCHOOLS	29620	17.59	*	*	36.94					
DI	20002001	54	0586	000	BLOOMFIELD COMMUNITY SCHOOLS	34223	21.65	*	*	30.71					
DI	20032004	54	0586	000	BLOOMFIELD COMMUNITY SCHOOLS	33606	20.75	*	*	20.09	20	*	*	*	*
DI	20042005	54	0586	000	BLOOMFIELD COMMUNITY SCHOOLS	36447	19.08	*	*	19.71	20	*	*	*	*
DI	20052006	54	0586	000	BLOOMFIELD COMMUNITY SCHOOLS	36717	18.16	*	*	20.31	20	*	*	*	*
SC	19951996	54	0586	001	BLOOMFIELD JR-SR HIGH SCHOOL	29251	16.13	*	*	20.07					
SC	20002001	54	0586	001	BLOOMFIELD JR-SR HIGH SCHOOL	34793	23.84	*	*	15.53					
SC	20032004	54	0586	001	BLOOMFIELD JR-SR HIGH SCHOOL	33598	20.79	*	*	*	10	*	*	*	*
SC	20042005	54	0586	001	BLOOMFIELD JR-SR HIGH SCHOOL	38462	17.21	*	*	*	10	*	*	*	*
SC	20052006	54	0586	001	BLOOMFIELD JR-SR HIGH SCHOOL	34407	14.38	*	*	10.19	10	*	*	*	*
SC	19951996	54	0586	002	BLOOMFIELD ELEMENTARY SCHOOL	29650	19.18	*	*	16.87					
SC	20002001	54	0586	002	BLOOMFIELD ELEMENTARY SCHOOL	34372	20.05	*	*	15.18					
SC	20032004	54	0586	002	BLOOMFIELD ELEMENTARY SCHOOL	34202	21.64	*	*	10.24	10	*	*	*	*
SC	20042005	54	0586	002	BLOOMFIELD ELEMENTARY SCHOOL	35497	21.69	*	*	10.12	10	*	*	*	*
SC	20052006	54	0586	002	BLOOMFIELD ELEMENTARY SCHOOL	38235	22.69	*	*	10.12	10	*	*	*	*
DI	19951996	55	0001	000	LINCOLN PUBLIC SCHOOLS	34873	14.17	14.17	0.3906	2072.95					
DI	20002001	55	0001	000	LINCOLN PUBLIC SCHOOLS	37169	14.70	14.70	0.3854	2326.06					
DI	20032004	55	0001	000	LINCOLN PUBLIC SCHOOLS	42047	15.70	15.70	0.4162	2319.39	2233	38	33	*	*
DI	20042005	55	0001	000	LINCOLN PUBLIC SCHOOLS	42807	16.05	16.05	0.4186	2304.91	2218	36	35	*	*
DI	20052006	55	0001	000	LINCOLN PUBLIC SCHOOLS	43732	16.16	16.16	0.4212	2312.32	2214	38	42	11	*
SC	19951996	55	0001	001	LINCOLN HIGH SCHOOL	37884	15.81	15.81	0.5396	129.30					
SC	20002001	55	0001	001	LINCOLN HIGH SCHOOL	39985	17.57	17.57	0.5000	142.05					
SC	20032004	55	0001	001	LINCOLN HIGH SCHOOL	44435	18.73	18.73	0.5693	128.80	120	*	*	*	*
SC	20042005	55	0001	001	LINCOLN HIGH SCHOOL	46001	19.69	19.69	0.6098	114.60	107	*	*	*	*
SC	20052006	55	0001	001	LINCOLN HIGH SCHOOL	47345	20.20	20.20	0.6154	109.40	99	*	*	*	*
SC	19951996	55	0001	002	C CULLER MIDDLE SCHOOL	35918	14.04	14.04	0.2593	49.34					
SC	20002001	55	0001	002	C CULLER MIDDLE SCHOOL	38163	13.36	13.36	0.2830	51.80					
SC	20032004	55	0001	002	C CULLER MIDDLE SCHOOL	41234	14.22	14.22	0.3889	51.00	45	*	*	*	*
SC	20042005	55	0001	002	C CULLER MIDDLE SCHOOL	43908	16.67	16.67	0.3922	48.10	43	*	*	*	*
SC	20052006	55	0001	002	C CULLER MIDDLE SCHOOL	43578	14.98	14.98	0.3469	46.00	40	*	*	*	*
SC	19951996	55	0001	003	LINCOLN NORTHEAST HIGH SCHOOL	34645	12.85	12.85	0.4692	127.70					
SC	20002001	55	0001	003	LINCOLN NORTHEAST HIGH SCHOOL	37488	13.94	13.94	0.4167	141.20					
SC	20032004	55	0001	003	LINCOLN NORTHEAST HIGH SCHOOL	43263	16.97	16.97	0.4958	114.60	112	*	*	*	*
SC	20042005	55	0001	003	LINCOLN NORTHEAST HIGH SCHOOL	43766	17.20	17.20	0.5225	105.99	103	*	*	*	*
SC	20052006	55	0001	003	LINCOLN NORTHEAST HIGH SCHOOL	43439	16.24	16.24	0.4762	100.80	99	*	*	*	*
SC	19951996	55	0001	004	DAWES MIDDLE SCHOOL	33632	11.36	11.36	0.4000	44.00					
SC	20002001	55	0001	004	DAWES MIDDLE SCHOOL	35510	12.25	12.25	0.3269	50.90					
SC	20032004	55	0001	004	DAWES MIDDLE SCHOOL	41657	14.86	14.86	0.5102	45.87	44	*	*	*	*
SC	20042005	55	0001	004	DAWES MIDDLE SCHOOL	41858	15.30	15.30	0.4783	41.10	40	*	*	*	*
SC	20052006	55	0001	004	DAWES MIDDLE SCHOOL	42180	15.83	15.83	0.3750	43.01	40	*	*	*	*
SC	19951996	55	0001	005	BELMONT ELEMENTARY SCHOOL	30467	9.50	9.50	0.3125	45.60					
SC	20002001	55	0001	005	BELMONT ELEMENTARY SCHOOL	30443	8.78	8.78	0.2000	57.25					
SC	20032004	55	0001	005	BELMONT ELEMENTARY SCHOOL	37080	10.79	10.79	0.2931	55.85	55	*	*	*	*
SC	20042005	55	0001	005	BELMONT ELEMENTARY SCHOOL	38781	12.14	12.14	0.3158	55.00	54	*	*	*	*
SC	20052006	55	0001	005	BELMONT ELEMENTARY SCHOOL	39688	12.14	12.14	0.3793	55.10	54	*	*	*	*
SC	19951996	55	0001	006	LINCOLN SOUTHEAST HIGH SCHOOL	36815	15.57	15.57	0.4180	116.89					
SC	20002001	55	0001	006	LINCOLN SOUTHEAST HIGH SCHOOL	39226	15.74	15.74	0.4683	120.40					
SC	20032004	55	0001	006	LINCOLN SOUTHEAST HIGH SCHOOL	44940	18.51	18.51	0.5283	101.55	99	*	*	*	*
SC	20042005	55	0001	006	LINCOLN SOUTHEAST HIGH SCHOOL	45647	19.06	19.06	0.5588	98.00	95	*	*	*	*
SC	20052006	55	0001	006	LINCOLN SOUTHEAST HIGH SCHOOL	46955	19.49	19.49	0.5784	97.00	94	*	*	*	*
SC	19951996	55	0001	009	LINCOLN EAST HIGH SCHOOL	37518	17.03	17.03	0.4779	129.80					
SC	20002001	55	0001	009	LINCOLN EAST HIGH SCHOOL	38832	15.56	15.56	0.4083	115.80					
SC	20032004	55	0001	009	LINCOLN EAST HIGH SCHOOL	43994	18.50	18.50	0.4259	102.60	100	*	*	*	*
SC	20042005	55	0001	009	LINCOLN EAST HIGH SCHOOL	45189	19.29	19.29	0.4510	96.70	94	*	*	*	*
SC	20052006	55	0001	009	LINCOLN EAST HIGH SCHOOL	46062	19.11	19.11	0.4545	94.00	90	*	*	*	*
SC	19951996	55	0001	010	IRVING MIDDLE SCHOOL	35183	13.62	13.62	0.3457	76.70					
SC	20002001	55	0001	010	IRVING MIDDLE SCHOOL	42197	19.12	19.12	0.4483	52.20					
SC	20032004	55	0001	010	IRVING MIDDLE SCHOOL	46722	20.30	20.30	0.3704	50.13	48	*	*	*	*
SC	20042005	55	0001	010	IRVING MIDDLE SCHOOL	45947	19.60	19.60	0.3509	53.20	51	*	*	*	*
SC	20052006	55	0001	010	IRVING MIDDLE SCHOOL	43561	17.60	17.60	0.3226	56.60	53	*	*	*	*
SC	19951996	55	0001	011	BROWNELL ELEMENTARY SCHOOL	34985	15.30	*	*	19.10					
SC	20002001	55	0001	011	BROWNELL ELEMENTARY SCHOOL	35818	13.32	*	*	19.80					
SC	20032004	55	0001	011	BROWNELL ELEMENTARY SCHOOL	43745	16.42	*	*	15.90	16	*	*	*	*
SC	20042005	55	0001	011	BROWNELL ELEMENTARY SCHOOL	44226	17.63	*	*	16.35	16	*	*	*	*
SC	20052006	55	0001	011	BROWNELL ELEMENTARY SCHOOL	45792	18.40	*	*	18.20	18	*	*	*	*
SC	19951996	55	0001	012	LEFLER MIDDLE SCHOOL	35828	15.02	15.02	0.3958	45.44					
SC	20002001	55	0001	012	LEFLER MIDDLE SCHOOL	37313	14.88	14.88	0.4200	47.40					
SC	20032004	55	0001	012	LEFLER MIDDLE SCHOOL	42154	15.90	15.90	0.4423	47.10	44	*	*	*	*
SC	20042005	55	0001	012	LEFLER MIDDLE SCHOOL	43407	16.81	16.81	0.4423	45.70	42	*	*	*	*
SC	20052006	55	0001	012	LEFLER MIDDLE SCHOOL	44654	17.88	17.88	0.4706	46.20	40	*	*	*	*
SC	19951996	55	0001	013	MICKLE MIDDLE SCHOOL	36525	16.84	16.84	0.3750	50.93					
SC	20002001	55	0001	013	MICKLE MIDDLE SCHOOL	39819	17.52	17.52	0.3770	57.60					
SC	20032004	55	0001	013	MICKLE MIDDLE SCHOOL	44410	19.14	19.14	0.4464	51.15	48	*	*	*	*
SC	20042005	55	0001	013	MICKLE MIDDLE SCHOOL	44741	19.49	19.49	0.4528	48.80	46	*	*	*	*
SC	20052006	55	0001	013	MICKLE MIDDLE SCHOOL	44660	18.23	18.23	0.5000	47.80	45	*	*	*	*
SC	19951996	55	0001	014	CALVERT ELEMENTARY SCHOOL	36473	16.94	16.94	0.3235	30.70					
SC	20002001	55	0001	014	CALVERT ELEMENTARY SCHOOL	39245	19.13	19.13	0.3750	29.45					
SC	20032004	55	0001	014	CALVERT ELEMENTARY SCHOOL	45796	21.73	21.73	0.4000	25.50	24	*	*	*	*
SC	20042005	55	0001	014	CALVERT ELEMENTARY SCHOOL	42683	16.77	*	*	26.71	26	*	*	*	*
SC	20052006	55	0001	014	CALVERT ELEMENTARY SCHOOL	45087	19.90	19.90	0.3448	26.05	25	*	*	*	*
SC	19951996	55	0001	015	BRYAN COMMUNITY SCHOOL	28516	9.42	*	*	*					
SC	20002001	55	0001	015	BRYAN COMMUNITY SCHOOL	38767	14.00	*	*	11.40					
SC	20032004	55	0001	015	BRYAN COMMUNITY SCHOOL	38548	12.71	*	*	13.09	13	*	*	*	*
SC	20042005	55	0001	015	BRYAN COMMUNITY SCHOOL	40029	13.71	*	*	13.09	13	*	*	*	*
SC	20052006	55	0001	015	BRYAN COMMUNITY SCHOOL	41125	14.64	*	*	12.99	11	*	*	*	*
SC	19951996	55	0001	016	MC PHEE ELEMENTARY SCHOOL	34935	13.64	*	*	21.80					
SC	20002001	55	0001	016	MC PHEE ELEMENTARY SCHOOL	38187	15.72	*	*	26.95					
SC	20032004	55	0001	016	MC PHEE ELEMENTARY SCHOOL	38842	13.46	*	*	23.25	23	*	*	*	*
SC	20042005	55	0001	016	MC PHEE ELEMENTARY SCHOOL	41943	15.26	*	*	22.30	22	*	*	*	*
SC	20052006	55	0001	016	MC PHEE ELEMENTARY SCHOOL	40300	13.33	13.33	0.4074	22.45	22	*	*	*	*
SC	19951996	55	0001	017	POUND MIDDLE SCHOOL	34717	13.62	13.62	0.3425	71.20					
SC	20002001	55	0001	017	POUND MIDDLE SCHOOL	40202	17.49	17.49	0.3962	49.90					
SC	20032004	55	0001	017	POUND MIDDLE SCHOOL	45323	19.68	19.68	0.4400	47.10	46	*	*	*	*
SC	20042005	55	0001	017	POUND MIDDLE SCHOOL	45396	19.25	19.25	0.4038	48.26	47	*	*	*	*
SC	20052006	55	0001	017	POUND MIDDLE SCHOOL	48372	20.47	20.47	0.4118	47.47	46	*	*	*	*
SC	19951996	55	0001	018	CLINTON ELEMENTARY SCHOOL	32138	11.82	*	*	30.20					
SC	20002001	55	0001	018	CLINTON ELEMENTARY SCHOOL	34399	12.71	12.71	0.3958	44.07					
SC	20032004	55	0001	018	CLINTON ELEMENTARY SCHOOL	41265	14.34	14.34	0.4390	38.20	37	*	*	*	*
SC	20042005	55	0001	018	CLINTON ELEMENTARY SCHOOL	42230	15.58	15.58	0.4651	40.70	40	*	*	*	*
SC	20052006	55	0001	018	CLINTON ELEMENTARY SCHOOL	42181	14.88	14.88	0.4048	40.90	40	*	*	*	*
SC	19951996	55	0001	019	GOODRICH MIDDLE SCHOOL	34820	14.18	14.18	0.4118	49.96					
SC	20002001	55	0001	019	GOODRICH MIDDLE SCHOOL	35261	11.62	11.62	0.4000	59.00					
SC	20032004	55	0001	019	GOODRICH MIDDLE SCHOOL	38799	12.09	12.09	0.3448	55.71	56	*	*	*	*
SC	20042005	55	0001	019	GOODRICH MIDDLE SCHOOL	39495	12.40	12.40	0.3860	55.09	55	*	*	*	*
SC	20052006	55	0001	019	GOODRICH MIDDLE SCHOOL	40718	12.45	12.45	0.4151	51.09	51	*	*	*	*
SC	19951996	55	0001	021	EASTRIDGE ELEMENTARY SCHOOL	34874	15.26	15.26	0.4348	20.57					
SC	20002001	55	0001	021	EASTRIDGE ELEMENTARY SCHOOL	38246	16.27	*	*	16.90					
SC	20032004	55	0001	021	EASTRIDGE ELEMENTARY SCHOOL	43687	17.17	17.17	0.4167	16.85	16	*	*	*	*
SC	20042005	55	0001	021	EASTRIDGE ELEMENTARY SCHOOL	43796	17.25	*	*	17.25	17	*	*	*	*
SC	20052006	55	0001	021	EASTRIDGE ELEMENTARY SCHOOL	45396	16.68	*	*	18.25	18	*	*	*	*
SC	19951996	55	0001	022	ELLIOTT ELEMENTARY SCHOOL	33036	12.71	*	*	38.77					
SC	20002001	55	0001	022	ELLIOTT ELEMENTARY SCHOOL	33637	11.56	11.56	0.2667	43.40					
SC	20032004	55	0001	022	ELLIOTT ELEMENTARY SCHOOL	39883	13.43	13.43	0.3000	37.80	32	*	*	*	*
SC	20042005	55	0001	022	ELLIOTT ELEMENTARY SCHOOL	40617	13.33	13.33	0.3000	38.30	32	*	*	*	*
SC	20052006	55	0001	022	ELLIOTT ELEMENTARY SCHOOL	41203	13.50	*	*	36.40	30	*	*	*	*
SC	19951996	55	0001	023	ARNOLD ELEMENTARY SCHOOL	34713	14.27	14.27	0.4792	46.50					
SC	20002001	55	0001	023	ARNOLD ELEMENTARY SCHOOL	37085	15.06	15.06	0.4902	45.83					
SC	20032004	55	0001	023	ARNOLD ELEMENTARY SCHOOL	42563	15.35	15.35	0.4884	41.35	40	*	*	*	*
SC	20042005	55	0001	023	ARNOLD ELEMENTARY SCHOOL	42761	15.46	15.46	0.4348	43.50	43	*	*	*	*
SC	20052006	55	0001	023	ARNOLD ELEMENTARY SCHOOL	44316	16.24	16.24	0.4286	45.90	45	*	*	*	*
SC	19951996	55	0001	024	HARTLEY ELEMENTARY SCHOOL	33780	12.97	12.97	0.3939	30.45					
SC	20002001	55	0001	024	HARTLEY ELEMENTARY SCHOOL	32819	10.24	10.24	0.2941	31.00					
SC	20032004	55	0001	024	HARTLEY ELEMENTARY SCHOOL	36291	10.03	*	*	28.65	29	*	*	*	*
SC	20042005	55	0001	024	HARTLEY ELEMENTARY SCHOOL	37660	10.34	*	*	26.50	27	*	*	*	*
SC	20052006	55	0001	024	HARTLEY ELEMENTARY SCHOOL	39809	11.41	11.41	0.3704	23.45	23	*	*	*	*
SC	19951996	55	0001	026	HAWTHORNE ELEMENTARY SCHOOL	35459	14.54	14.54	0.5000	21.25					
SC	20002001	55	0001	026	HAWTHORNE ELEMENTARY SCHOOL	34401	12.58	12.58	0.3030	29.35					
SC	20032004	55	0001	026	HAWTHORNE ELEMENTARY SCHOOL	41010	14.26	14.26	0.3548	27.05	25	*	*	*	*
SC	20042005	55	0001	026	HAWTHORNE ELEMENTARY SCHOOL	42280	15.52	15.52	0.3448	25.55	24	*	*	*	*
SC	20052006	55	0001	026	HAWTHORNE ELEMENTARY SCHOOL	43508	15.20	15.20	0.3667	26.60	23	*	*	*	*
SC	19951996	55	0001	027	HOLMES ELEMENTARY SCHOOL	39642	17.97	17.97	0.6000	27.57					
SC	20002001	55	0001	027	HOLMES ELEMENTARY SCHOOL	39536	17.10	17.10	0.4762	39.00					
SC	20032004	55	0001	027	HOLMES ELEMENTARY SCHOOL	44386	17.82	17.82	0.5000	34.15	33	*	*	*	*
SC	20042005	55	0001	027	HOLMES ELEMENTARY SCHOOL	44264	17.30	17.30	0.4324	33.55	33	*	*	*	*
SC	20052006	55	0001	027	HOLMES ELEMENTARY SCHOOL	45290	17.69	17.69	0.3889	33.40	32	*	*	*	*
SC	19951996	55	0001	028	HUNTINGTON ELEMENTARY SCHOOL	33465	14.82	14.82	0.2895	33.79					
SC	20002001	55	0001	028	HUNTINGTON ELEMENTARY SCHOOL	34998	13.59	13.59	0.2941	32.05					
