DATAYEARS,Co-Dist,DistName,CLASS_CODE,COUNTY_NAME,DISTRICT_TYPE_CODE,AGENCYID,COUNTY,DISTRICT,SCHOOL,SchName,GRADE_CODE,FWNH,MWNH,FAPI,MAPI,FH,MH,FAIA,MAIA,FBNH,MBNH,Male,Female,TOTAL
20072008,67-0069,LEWISTON CONSOLIDATED SCHOOLS ,3,PAWNEE,P,67-0069-001,67,0069,001,LEWISTON HIGH SCHOOL          ,08,9,8,0,0,0,0,0,0,0,0,8,9,17
20072008,67-0069,LEWISTON CONSOLIDATED SCHOOLS ,3,PAWNEE,P,67-0069-001,67,0069,001,LEWISTON HIGH SCHOOL          ,09,9,12,0,0,0,0,0,0,1,0,12,10,22
20072008,67-0069,LEWISTON CONSOLIDATED SCHOOLS ,3,PAWNEE,P,67-0069-001,67,0069,001,LEWISTON HIGH SCHOOL          ,10,14,4,0,0,0,0,0,0,0,0,4,14,18
20072008,67-0069,LEWISTON CONSOLIDATED SCHOOLS ,3,PAWNEE,P,67-0069-001,67,0069,001,LEWISTON HIGH SCHOOL          ,11,8,9,0,0,0,0,0,0,0,0,9,8,17
20072008,67-0069,LEWISTON CONSOLIDATED SCHOOLS ,3,PAWNEE,P,67-0069-001,67,0069,001,LEWISTON HIGH SCHOOL          ,12,8,8,0,1,0,0,0,0,0,0,9,8,17
20072008,67-0069,LEWISTON CONSOLIDATED SCHOOLS ,3,PAWNEE,P,67-0069-001,67,0069,001,LEWISTON HIGH SCHOOL          ,K ,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,67-0069,LEWISTON CONSOLIDATED SCHOOLS ,3,PAWNEE,P,67-0069-001,67,0069,001,LEWISTON HIGH SCHOOL          ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,67-0069,LEWISTON CONSOLIDATED SCHOOLS ,3,PAWNEE,P,67-0069-002,67,0069,002,LEWISTON ELEMENTARY SCHOOL    ,01,3,5,0,0,0,0,0,0,0,0,5,3,8
20072008,67-0069,LEWISTON CONSOLIDATED SCHOOLS ,3,PAWNEE,P,67-0069-002,67,0069,002,LEWISTON ELEMENTARY SCHOOL    ,02,6,4,0,0,0,1,0,0,0,0,5,6,11
20072008,67-0069,LEWISTON CONSOLIDATED SCHOOLS ,3,PAWNEE,P,67-0069-002,67,0069,002,LEWISTON ELEMENTARY SCHOOL    ,03,10,7,0,0,0,1,0,0,0,0,8,10,18
20072008,67-0069,LEWISTON CONSOLIDATED SCHOOLS ,3,PAWNEE,P,67-0069-002,67,0069,002,LEWISTON ELEMENTARY SCHOOL    ,04,10,7,0,0,0,0,0,0,0,0,7,10,17
20072008,67-0069,LEWISTON CONSOLIDATED SCHOOLS ,3,PAWNEE,P,67-0069-002,67,0069,002,LEWISTON ELEMENTARY SCHOOL    ,05,9,5,0,0,0,0,0,0,0,0,5,9,14
20072008,67-0069,LEWISTON CONSOLIDATED SCHOOLS ,3,PAWNEE,P,67-0069-002,67,0069,002,LEWISTON ELEMENTARY SCHOOL    ,06,2,10,0,0,0,1,0,0,0,0,11,2,13
20072008,67-0069,LEWISTON CONSOLIDATED SCHOOLS ,3,PAWNEE,P,67-0069-002,67,0069,002,LEWISTON ELEMENTARY SCHOOL    ,07,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,67-0069,LEWISTON CONSOLIDATED SCHOOLS ,3,PAWNEE,P,67-0069-002,67,0069,002,LEWISTON ELEMENTARY SCHOOL    ,08,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,67-0069,LEWISTON CONSOLIDATED SCHOOLS ,3,PAWNEE,P,67-0069-002,67,0069,002,LEWISTON ELEMENTARY SCHOOL    ,09,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,67-0069,LEWISTON CONSOLIDATED SCHOOLS ,3,PAWNEE,P,67-0069-002,67,0069,002,LEWISTON ELEMENTARY SCHOOL    ,10,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,67-0069,LEWISTON CONSOLIDATED SCHOOLS ,3,PAWNEE,P,67-0069-002,67,0069,002,LEWISTON ELEMENTARY SCHOOL    ,11,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,67-0069,LEWISTON CONSOLIDATED SCHOOLS ,3,PAWNEE,P,67-0069-002,67,0069,002,LEWISTON ELEMENTARY SCHOOL    ,12,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,67-0069,LEWISTON CONSOLIDATED SCHOOLS ,3,PAWNEE,P,67-0069-002,67,0069,002,LEWISTON ELEMENTARY SCHOOL    ,K ,4,6,0,0,0,2,0,0,0,0,8,4,12
20072008,67-0069,LEWISTON CONSOLIDATED SCHOOLS ,3,PAWNEE,P,67-0069-002,67,0069,002,LEWISTON ELEMENTARY SCHOOL    ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-001,68,0020,001,PERKINS COUNTY HIGH SCHOOL    ,01,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-001,68,0020,001,PERKINS COUNTY HIGH SCHOOL    ,02,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-001,68,0020,001,PERKINS COUNTY HIGH SCHOOL    ,03,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-001,68,0020,001,PERKINS COUNTY HIGH SCHOOL    ,04,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-001,68,0020,001,PERKINS COUNTY HIGH SCHOOL    ,05,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-001,68,0020,001,PERKINS COUNTY HIGH SCHOOL    ,06,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-001,68,0020,001,PERKINS COUNTY HIGH SCHOOL    ,07,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-001,68,0020,001,PERKINS COUNTY HIGH SCHOOL    ,08,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-001,68,0020,001,PERKINS COUNTY HIGH SCHOOL    ,09,11,16,0,0,1,1,0,0,0,1,18,12,30
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-001,68,0020,001,PERKINS COUNTY HIGH SCHOOL    ,10,21,12,0,0,0,0,0,0,0,0,12,21,33
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-001,68,0020,001,PERKINS COUNTY HIGH SCHOOL    ,11,13,13,0,1,0,1,0,0,0,0,15,13,28
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-001,68,0020,001,PERKINS COUNTY HIGH SCHOOL    ,12,24,18,0,1,0,1,0,0,1,0,20,25,45
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-001,68,0020,001,PERKINS COUNTY HIGH SCHOOL    ,K ,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-001,68,0020,001,PERKINS COUNTY HIGH SCHOOL    ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-002,68,0020,002,PERKINS COUNTY ELEMENTARY SCH ,01,13,15,0,0,0,2,0,0,0,0,17,13,30
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-002,68,0020,002,PERKINS COUNTY ELEMENTARY SCH ,02,8,19,0,1,1,1,0,0,0,0,21,9,30
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-002,68,0020,002,PERKINS COUNTY ELEMENTARY SCH ,03,6,18,0,0,0,1,0,0,0,0,19,6,25
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-002,68,0020,002,PERKINS COUNTY ELEMENTARY SCH ,04,9,12,0,0,1,1,0,0,0,0,13,10,23
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-002,68,0020,002,PERKINS COUNTY ELEMENTARY SCH ,05,14,11,0,0,1,0,0,0,0,0,11,15,26
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-002,68,0020,002,PERKINS COUNTY ELEMENTARY SCH ,06,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-002,68,0020,002,PERKINS COUNTY ELEMENTARY SCH ,07,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-002,68,0020,002,PERKINS COUNTY ELEMENTARY SCH ,08,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-002,68,0020,002,PERKINS COUNTY ELEMENTARY SCH ,09,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-002,68,0020,002,PERKINS COUNTY ELEMENTARY SCH ,10,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-002,68,0020,002,PERKINS COUNTY ELEMENTARY SCH ,11,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-002,68,0020,002,PERKINS COUNTY ELEMENTARY SCH ,12,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-002,68,0020,002,PERKINS COUNTY ELEMENTARY SCH ,K ,6,20,0,0,1,2,0,0,1,0,22,8,30
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-002,68,0020,002,PERKINS COUNTY ELEMENTARY SCH ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-003,68,0020,003,PERKINS COUNTY JR HIGH SCHOOL ,01,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-003,68,0020,003,PERKINS COUNTY JR HIGH SCHOOL ,02,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-003,68,0020,003,PERKINS COUNTY JR HIGH SCHOOL ,03,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-003,68,0020,003,PERKINS COUNTY JR HIGH SCHOOL ,04,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-003,68,0020,003,PERKINS COUNTY JR HIGH SCHOOL ,05,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-003,68,0020,003,PERKINS COUNTY JR HIGH SCHOOL ,06,21,14,0,1,1,0,0,0,0,0,15,22,37
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-003,68,0020,003,PERKINS COUNTY JR HIGH SCHOOL ,07,9,15,0,0,1,0,0,0,0,0,15,10,25
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-003,68,0020,003,PERKINS COUNTY JR HIGH SCHOOL ,08,11,17,0,0,0,0,0,0,0,0,17,11,28
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-003,68,0020,003,PERKINS COUNTY JR HIGH SCHOOL ,09,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-003,68,0020,003,PERKINS COUNTY JR HIGH SCHOOL ,10,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-003,68,0020,003,PERKINS COUNTY JR HIGH SCHOOL ,11,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-003,68,0020,003,PERKINS COUNTY JR HIGH SCHOOL ,12,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-003,68,0020,003,PERKINS COUNTY JR HIGH SCHOOL ,K ,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,68-0020,PERKINS COUNTY SCHOOLS        ,3,PERKINS,P,68-0020-003,68,0020,003,PERKINS COUNTY JR HIGH SCHOOL ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-001,69,0044,001,HOLDREGE HIGH SCHOOL          ,01,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-001,69,0044,001,HOLDREGE HIGH SCHOOL          ,02,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-001,69,0044,001,HOLDREGE HIGH SCHOOL          ,03,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-001,69,0044,001,HOLDREGE HIGH SCHOOL          ,04,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-001,69,0044,001,HOLDREGE HIGH SCHOOL          ,05,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-001,69,0044,001,HOLDREGE HIGH SCHOOL          ,06,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-001,69,0044,001,HOLDREGE HIGH SCHOOL          ,07,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-001,69,0044,001,HOLDREGE HIGH SCHOOL          ,08,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-001,69,0044,001,HOLDREGE HIGH SCHOOL          ,09,56,47,0,0,2,1,0,0,1,1,49,59,108
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-001,69,0044,001,HOLDREGE HIGH SCHOOL          ,10,28,37,0,1,1,3,0,0,0,0,41,29,70
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-001,69,0044,001,HOLDREGE HIGH SCHOOL          ,11,39,45,0,1,0,3,0,1,0,0,50,39,89
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-001,69,0044,001,HOLDREGE HIGH SCHOOL          ,12,51,31,0,0,1,2,1,0,0,0,33,53,86
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-001,69,0044,001,HOLDREGE HIGH SCHOOL          ,K ,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-001,69,0044,001,HOLDREGE HIGH SCHOOL          ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-003,69,0044,003,HOLDREGE MIDDLE SCHOOL        ,01,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-003,69,0044,003,HOLDREGE MIDDLE SCHOOL        ,02,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-003,69,0044,003,HOLDREGE MIDDLE SCHOOL        ,03,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-003,69,0044,003,HOLDREGE MIDDLE SCHOOL        ,04,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-003,69,0044,003,HOLDREGE MIDDLE SCHOOL        ,05,26,31,0,0,2,1,1,0,0,1,33,29,62
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-003,69,0044,003,HOLDREGE MIDDLE SCHOOL        ,06,45,43,0,0,2,1,0,1,0,2,47,47,94
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-003,69,0044,003,HOLDREGE MIDDLE SCHOOL        ,07,39,30,1,0,4,3,0,1,1,0,34,45,79
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-003,69,0044,003,HOLDREGE MIDDLE SCHOOL        ,08,31,38,0,0,3,3,1,1,2,1,43,37,80
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-003,69,0044,003,HOLDREGE MIDDLE SCHOOL        ,09,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-003,69,0044,003,HOLDREGE MIDDLE SCHOOL        ,10,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-003,69,0044,003,HOLDREGE MIDDLE SCHOOL        ,11,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-003,69,0044,003,HOLDREGE MIDDLE SCHOOL        ,12,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-003,69,0044,003,HOLDREGE MIDDLE SCHOOL        ,K ,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-003,69,0044,003,HOLDREGE MIDDLE SCHOOL        ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-004,69,0044,004,FRANKLIN ELEMENTARY SCHOOL    ,01,19,14,0,0,1,0,1,0,0,0,14,21,35
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-004,69,0044,004,FRANKLIN ELEMENTARY SCHOOL    ,02,15,15,0,0,3,0,0,0,0,1,16,18,34
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-004,69,0044,004,FRANKLIN ELEMENTARY SCHOOL    ,03,20,35,0,0,1,1,0,1,0,0,37,21,58
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-004,69,0044,004,FRANKLIN ELEMENTARY SCHOOL    ,04,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-004,69,0044,004,FRANKLIN ELEMENTARY SCHOOL    ,05,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-004,69,0044,004,FRANKLIN ELEMENTARY SCHOOL    ,06,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-004,69,0044,004,FRANKLIN ELEMENTARY SCHOOL    ,07,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-004,69,0044,004,FRANKLIN ELEMENTARY SCHOOL    ,08,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-004,69,0044,004,FRANKLIN ELEMENTARY SCHOOL    ,09,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-004,69,0044,004,FRANKLIN ELEMENTARY SCHOOL    ,10,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-004,69,0044,004,FRANKLIN ELEMENTARY SCHOOL    ,11,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-004,69,0044,004,FRANKLIN ELEMENTARY SCHOOL    ,12,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-004,69,0044,004,FRANKLIN ELEMENTARY SCHOOL    ,K ,14,12,0,1,4,5,0,0,0,0,18,18,36
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-004,69,0044,004,FRANKLIN ELEMENTARY SCHOOL    ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-007,69,0044,007,WASHINGTON ELEMENTARY SCHOOL  ,01,19,15,0,0,0,0,2,0,0,0,15,21,36
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-007,69,0044,007,WASHINGTON ELEMENTARY SCHOOL  ,02,18,20,0,0,0,0,0,0,0,0,20,18,38
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-007,69,0044,007,WASHINGTON ELEMENTARY SCHOOL  ,03,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-007,69,0044,007,WASHINGTON ELEMENTARY SCHOOL  ,04,25,30,0,0,2,1,0,0,1,0,31,28,59
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-007,69,0044,007,WASHINGTON ELEMENTARY SCHOOL  ,05,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-007,69,0044,007,WASHINGTON ELEMENTARY SCHOOL  ,06,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-007,69,0044,007,WASHINGTON ELEMENTARY SCHOOL  ,07,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-007,69,0044,007,WASHINGTON ELEMENTARY SCHOOL  ,08,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-007,69,0044,007,WASHINGTON ELEMENTARY SCHOOL  ,09,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-007,69,0044,007,WASHINGTON ELEMENTARY SCHOOL  ,10,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-007,69,0044,007,WASHINGTON ELEMENTARY SCHOOL  ,11,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-007,69,0044,007,WASHINGTON ELEMENTARY SCHOOL  ,12,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-007,69,0044,007,WASHINGTON ELEMENTARY SCHOOL  ,K ,14,18,1,0,1,1,0,0,0,0,19,16,35
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-007,69,0044,007,WASHINGTON ELEMENTARY SCHOOL  ,PK,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-008,69,0044,008,HOLDREGE PRAIRIE EDUCATION CTR,01,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-008,69,0044,008,HOLDREGE PRAIRIE EDUCATION CTR,02,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-008,69,0044,008,HOLDREGE PRAIRIE EDUCATION CTR,03,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-008,69,0044,008,HOLDREGE PRAIRIE EDUCATION CTR,04,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-008,69,0044,008,HOLDREGE PRAIRIE EDUCATION CTR,05,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-008,69,0044,008,HOLDREGE PRAIRIE EDUCATION CTR,06,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-008,69,0044,008,HOLDREGE PRAIRIE EDUCATION CTR,07,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-008,69,0044,008,HOLDREGE PRAIRIE EDUCATION CTR,08,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-008,69,0044,008,HOLDREGE PRAIRIE EDUCATION CTR,09,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-008,69,0044,008,HOLDREGE PRAIRIE EDUCATION CTR,10,0,0,0,0,0,0,0,0,0,0,0,0,0
20072008,69-0044,HOLDREGE PUBLIC SCHOOLS       ,3,PHELPS,P,69-0044-008,69,0044,008,HOLDREGE PRAIRIE EDUCATION CTR,11,0,0,0,0,0,0,0,0,0,0,0,0,0
