"CoDist","DistName","CoDistSch","SchName","Grade","FWNH","MWNH","FAPI","MAPI","FH","MH","FAIA","MAIA","FBNH","MBNH","Ftotal","Mtotal","TOTAL"
"71-0005","LAKEVIEW COMMUNITY SCHOOLS","71-0005-004","PLATTE CENTER ELEMENTARY SCH","03",8.00,8.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,8.00,9.00,17.00
"71-0005","LAKEVIEW COMMUNITY SCHOOLS","71-0005-004","PLATTE CENTER ELEMENTARY SCH","04",2.00,7.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,8.00,10.00
"71-0005","LAKEVIEW COMMUNITY SCHOOLS","71-0005-004","PLATTE CENTER ELEMENTARY SCH","05",10.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,7.00,17.00
"71-0005","LAKEVIEW COMMUNITY SCHOOLS","71-0005-004","PLATTE CENTER ELEMENTARY SCH","06",7.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,5.00,12.00
"71-0005","LAKEVIEW COMMUNITY SCHOOLS","71-0005-004","PLATTE CENTER ELEMENTARY SCH","07",8.00,11.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,11.00,20.00
"71-0005","LAKEVIEW COMMUNITY SCHOOLS","71-0005-004","PLATTE CENTER ELEMENTARY SCH","08",11.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,7.00,18.00
"71-0033","DIST 033 - PLATTE COUNTY","71-0033-001","DIST 033 - PLATTE COUNTY","K",0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00
"71-0033","DIST 033 - PLATTE COUNTY","71-0033-001","DIST 033 - PLATTE COUNTY","01",2.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,4.00,6.00
"71-0033","DIST 033 - PLATTE COUNTY","71-0033-001","DIST 033 - PLATTE COUNTY","02",1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00
"71-0033","DIST 033 - PLATTE COUNTY","71-0033-001","DIST 033 - PLATTE COUNTY","03",2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,3.00
"71-0033","DIST 033 - PLATTE COUNTY","71-0033-001","DIST 033 - PLATTE COUNTY","04",2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,4.00
"71-0033","DIST 033 - PLATTE COUNTY","71-0033-001","DIST 033 - PLATTE COUNTY","05",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00
"71-0033","DIST 033 - PLATTE COUNTY","71-0033-001","DIST 033 - PLATTE COUNTY","06",4.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,5.00,9.00
"71-0033","DIST 033 - PLATTE COUNTY","71-0033-001","DIST 033 - PLATTE COUNTY","07",4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,6.00
"71-0033","DIST 033 - PLATTE COUNTY","71-0033-001","DIST 033 - PLATTE COUNTY","08",1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,3.00
"71-0067","HUMPHREY PUBLIC SCHOOLS","71-0067-001","HUMPHREY JR-SR HIGH SCHOOL","07",9.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,5.00,14.00
"71-0067","HUMPHREY PUBLIC SCHOOLS","71-0067-001","HUMPHREY JR-SR HIGH SCHOOL","08",7.00,9.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,8.00,9.00,17.00
"71-0067","HUMPHREY PUBLIC SCHOOLS","71-0067-001","HUMPHREY JR-SR HIGH SCHOOL","09",7.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,9.00,16.00
"71-0067","HUMPHREY PUBLIC SCHOOLS","71-0067-001","HUMPHREY JR-SR HIGH SCHOOL","10",5.00,9.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,10.00,15.00
"71-0067","HUMPHREY PUBLIC SCHOOLS","71-0067-001","HUMPHREY JR-SR HIGH SCHOOL","11",11.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,9.00,20.00
"71-0067","HUMPHREY PUBLIC SCHOOLS","71-0067-001","HUMPHREY JR-SR HIGH SCHOOL","12",7.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,13.00,20.00
"71-0067","HUMPHREY PUBLIC SCHOOLS","71-0067-002","HUMPHREY ELEMENTARY SCHOOL","K",2.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,9.00,11.00
"71-0067","HUMPHREY PUBLIC SCHOOLS","71-0067-002","HUMPHREY ELEMENTARY SCHOOL","01",6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,6.00,12.00
"71-0067","HUMPHREY PUBLIC SCHOOLS","71-0067-002","HUMPHREY ELEMENTARY SCHOOL","02",3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,5.00,8.00
"71-0067","HUMPHREY PUBLIC SCHOOLS","71-0067-002","HUMPHREY ELEMENTARY SCHOOL","03",6.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,8.00,14.00
"71-0067","HUMPHREY PUBLIC SCHOOLS","71-0067-002","HUMPHREY ELEMENTARY SCHOOL","04",7.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,8.00,15.00
"71-0067","HUMPHREY PUBLIC SCHOOLS","71-0067-002","HUMPHREY ELEMENTARY SCHOOL","05",8.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,6.00,14.00
"71-0067","HUMPHREY PUBLIC SCHOOLS","71-0067-002","HUMPHREY ELEMENTARY SCHOOL","06",10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,20.00
"71-0067","HUMPHREY PUBLIC SCHOOLS","71-0067-003","LINDSAY ATTENDANCE CENTER","K",10.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,5.00,15.00
"71-0701","IMMANUEL LUTHERAN ELEM SCHOOL","71-0701-001","IMMANUEL LUTHERAN ELEM SCHOOL","PK",41.00,39.00,1.00,0.00,3.00,2.00,0.00,0.00,1.00,1.00,46.00,42.00,88.00
"71-0701","IMMANUEL LUTHERAN ELEM SCHOOL","71-0701-001","IMMANUEL LUTHERAN ELEM SCHOOL","K",10.00,9.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,10.00,11.00,21.00
"71-0701","IMMANUEL LUTHERAN ELEM SCHOOL","71-0701-001","IMMANUEL LUTHERAN ELEM SCHOOL","01",8.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,4.00,12.00
"71-0701","IMMANUEL LUTHERAN ELEM SCHOOL","71-0701-001","IMMANUEL LUTHERAN ELEM SCHOOL","02",3.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,12.00,15.00
"71-0701","IMMANUEL LUTHERAN ELEM SCHOOL","71-0701-001","IMMANUEL LUTHERAN ELEM SCHOOL","03",8.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,11.00,19.00
"71-0701","IMMANUEL LUTHERAN ELEM SCHOOL","71-0701-001","IMMANUEL LUTHERAN ELEM SCHOOL","04",9.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,7.00,16.00
"71-0701","IMMANUEL LUTHERAN ELEM SCHOOL","71-0701-001","IMMANUEL LUTHERAN ELEM SCHOOL","05",3.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,22.00,25.00
"71-0701","IMMANUEL LUTHERAN ELEM SCHOOL","71-0701-001","IMMANUEL LUTHERAN ELEM SCHOOL","06",4.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,9.00,13.00
"71-0701","IMMANUEL LUTHERAN ELEM SCHOOL","71-0701-001","IMMANUEL LUTHERAN ELEM SCHOOL","07",8.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,9.00,17.00
"71-0701","IMMANUEL LUTHERAN ELEM SCHOOL","71-0701-001","IMMANUEL LUTHERAN ELEM SCHOOL","08",10.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,11.00,21.00
"71-0702","ST ANTHONY ELEMENTARY SCHOOL","71-0702-001","ST ANTHONY ELEMENTARY SCHOOL","PK",7.00,11.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,12.00,19.00
"71-0702","ST ANTHONY ELEMENTARY SCHOOL","71-0702-001","ST ANTHONY ELEMENTARY SCHOOL","K",8.00,8.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,9.00,9.00,18.00
"71-0702","ST ANTHONY ELEMENTARY SCHOOL","71-0702-001","ST ANTHONY ELEMENTARY SCHOOL","01",13.00,14.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,14.00,28.00
"71-0702","ST ANTHONY ELEMENTARY SCHOOL","71-0702-001","ST ANTHONY ELEMENTARY SCHOOL","02",11.00,6.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,12.00,8.00,20.00
"71-0702","ST ANTHONY ELEMENTARY SCHOOL","71-0702-001","ST ANTHONY ELEMENTARY SCHOOL","03",7.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,9.00,16.00
"71-0702","ST ANTHONY ELEMENTARY SCHOOL","71-0702-001","ST ANTHONY ELEMENTARY SCHOOL","04",9.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,9.00,18.00
"71-0702","ST ANTHONY ELEMENTARY SCHOOL","71-0702-001","ST ANTHONY ELEMENTARY SCHOOL","05",8.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,9.00,17.00
"71-0702","ST ANTHONY ELEMENTARY SCHOOL","71-0702-001","ST ANTHONY ELEMENTARY SCHOOL","06",8.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,10.00,18.00
"71-0703","ST BONAVENTURE ELEM SCHOOL","71-0703-001","ST BONAVENTURE ELEM SCHOOL","PK",28.00,23.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,29.00,25.00,54.00
"71-0703","ST BONAVENTURE ELEM SCHOOL","71-0703-001","ST BONAVENTURE ELEM SCHOOL","K",8.00,13.00,1.00,1.00,3.00,1.00,0.00,0.00,0.00,0.00,12.00,15.00,27.00
"71-0703","ST BONAVENTURE ELEM SCHOOL","71-0703-001","ST BONAVENTURE ELEM SCHOOL","01",9.00,13.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,9.00,16.00,25.00
"71-0703","ST BONAVENTURE ELEM SCHOOL","71-0703-001","ST BONAVENTURE ELEM SCHOOL","02",15.00,22.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,16.00,23.00,39.00
"71-0703","ST BONAVENTURE ELEM SCHOOL","71-0703-001","ST BONAVENTURE ELEM SCHOOL","03",15.00,14.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,15.00,16.00,31.00
"71-0703","ST BONAVENTURE ELEM SCHOOL","71-0703-001","ST BONAVENTURE ELEM SCHOOL","04",12.00,10.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,12.00,11.00,23.00
"71-0703","ST BONAVENTURE ELEM SCHOOL","71-0703-001","ST BONAVENTURE ELEM SCHOOL","05",14.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,15.00,17.00,32.00
"71-0703","ST BONAVENTURE ELEM SCHOOL","71-0703-001","ST BONAVENTURE ELEM SCHOOL","06",16.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,10.00,26.00
"71-0704","ST ISIDORE ELEMENTARY SCHOOL","71-0704-001","ST ISIDORE ELEMENTARY SCHOOL","PK",23.00,19.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,24.00,19.00,43.00
"71-0704","ST ISIDORE ELEMENTARY SCHOOL","71-0704-001","ST ISIDORE ELEMENTARY SCHOOL","K",19.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,15.00,34.00
"71-0704","ST ISIDORE ELEMENTARY SCHOOL","71-0704-001","ST ISIDORE ELEMENTARY SCHOOL","01",18.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,15.00,33.00
"71-0704","ST ISIDORE ELEMENTARY SCHOOL","71-0704-001","ST ISIDORE ELEMENTARY SCHOOL","02",18.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,17.00,35.00
"71-0704","ST ISIDORE ELEMENTARY SCHOOL","71-0704-001","ST ISIDORE ELEMENTARY SCHOOL","03",24.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,20.00,44.00
"71-0704","ST ISIDORE ELEMENTARY SCHOOL","71-0704-001","ST ISIDORE ELEMENTARY SCHOOL","04",17.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,11.00,28.00
"71-0704","ST ISIDORE ELEMENTARY SCHOOL","71-0704-001","ST ISIDORE ELEMENTARY SCHOOL","05",13.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,14.00,27.00
"71-0704","ST ISIDORE ELEMENTARY SCHOOL","71-0704-001","ST ISIDORE ELEMENTARY SCHOOL","06",14.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,15.00,29.00
"71-0705","SCOTUS CENTRAL CATHOLIC","71-0705-001","SCOTUS CENTRAL CATHOLIC","07",29.00,29.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,30.00,29.00,59.00
"71-0705","SCOTUS CENTRAL CATHOLIC","71-0705-001","SCOTUS CENTRAL CATHOLIC","08",45.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.00,30.00,75.00
"71-0705","SCOTUS CENTRAL CATHOLIC","71-0705-001","SCOTUS CENTRAL CATHOLIC","09",39.00,31.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,40.00,32.00,72.00
"71-0705","SCOTUS CENTRAL CATHOLIC","71-0705-001","SCOTUS CENTRAL CATHOLIC","10",40.00,30.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,41.00,30.00,71.00
"71-0705","SCOTUS CENTRAL CATHOLIC","71-0705-001","SCOTUS CENTRAL CATHOLIC","11",40.00,25.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,41.00,25.00,66.00
"71-0705","SCOTUS CENTRAL CATHOLIC","71-0705-001","SCOTUS CENTRAL CATHOLIC","12",40.00,41.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,41.00,81.00
"71-0706","HOLY FAMILY SCHOOLS","71-0706-001","HOLY FAMILY HIGH SCHOOL","07",6.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,11.00,17.00
"71-0706","HOLY FAMILY SCHOOLS","71-0706-001","HOLY FAMILY HIGH SCHOOL","08",10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10.00,20.00
"71-0706","HOLY FAMILY SCHOOLS","71-0706-001","HOLY FAMILY HIGH SCHOOL","09",6.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,5.00,11.00
"71-0706","HOLY FAMILY SCHOOLS","71-0706-001","HOLY FAMILY HIGH SCHOOL","10",8.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,12.00,20.00
"71-0706","HOLY FAMILY SCHOOLS","71-0706-001","HOLY FAMILY HIGH SCHOOL","11",10.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,11.00,21.00
"71-0706","HOLY FAMILY SCHOOLS","71-0706-001","HOLY FAMILY HIGH SCHOOL","12",6.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,13.00,19.00
"71-0706","HOLY FAMILY SCHOOLS","71-0706-002","HOLY FAMILY ELEMENTARY SCHOOL","01",11.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,12.00,6.00,18.00
"71-0706","HOLY FAMILY SCHOOLS","71-0706-002","HOLY FAMILY ELEMENTARY SCHOOL","02",6.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,12.00,18.00
"71-0706","HOLY FAMILY SCHOOLS","71-0706-002","HOLY FAMILY ELEMENTARY SCHOOL","03",9.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,9.00,18.00
"71-0706","HOLY FAMILY SCHOOLS","71-0706-002","HOLY FAMILY ELEMENTARY SCHOOL","04",9.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,8.00,17.00
"71-0706","HOLY FAMILY SCHOOLS","71-0706-002","HOLY FAMILY ELEMENTARY SCHOOL","05",10.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,12.00,22.00
"71-0706","HOLY FAMILY SCHOOLS","71-0706-002","HOLY FAMILY ELEMENTARY SCHOOL","06",7.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,5.00,12.00
"71-0708","ST FRANCIS SCHOOLS","71-0708-001","ST FRANCIS CENTRAL HIGH SCH","07",6.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,15.00,21.00
"71-0708","ST FRANCIS SCHOOLS","71-0708-001","ST FRANCIS CENTRAL HIGH SCH","08",20.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,16.00,36.00
"71-0708","ST FRANCIS SCHOOLS","71-0708-001","ST FRANCIS CENTRAL HIGH SCH","09",7.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,16.00,23.00
"71-0708","ST FRANCIS SCHOOLS","71-0708-001","ST FRANCIS CENTRAL HIGH SCH","10",19.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.00,6.00,25.00
"71-0708","ST FRANCIS SCHOOLS","71-0708-001","ST FRANCIS CENTRAL HIGH SCH","11",14.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,15.00,29.00
"71-0708","ST FRANCIS SCHOOLS","71-0708-001","ST FRANCIS CENTRAL HIGH SCH","12",15.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,18.00,33.00
"71-0708","ST FRANCIS SCHOOLS","71-0708-002","ST FRANCIS ELEMENTARY SCHOOL","K",7.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,9.00,16.00
"71-0708","ST FRANCIS SCHOOLS","71-0708-002","ST FRANCIS ELEMENTARY SCHOOL","01",8.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,15.00,23.00
"71-0708","ST FRANCIS SCHOOLS","71-0708-002","ST FRANCIS ELEMENTARY SCHOOL","02",3.00,13.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,13.00,17.00
"71-0708","ST FRANCIS SCHOOLS","71-0708-002","ST FRANCIS ELEMENTARY SCHOOL","03",12.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,10.00,22.00
"71-0708","ST FRANCIS SCHOOLS","71-0708-002","ST FRANCIS ELEMENTARY SCHOOL","04",6.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,10.00,16.00
"71-0708","ST FRANCIS SCHOOLS","71-0708-002","ST FRANCIS ELEMENTARY SCHOOL","05",12.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,11.00,23.00
"71-0708","ST FRANCIS SCHOOLS","71-0708-002","ST FRANCIS ELEMENTARY SCHOOL","06",14.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,11.00,25.00
"71-0710","ST JOHN LUTHERAN ELEM SCHOOL","71-0710-001","ST JOHN LUTHERAN ELEM SCHOOL","K",2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,3.00
"71-0710","ST JOHN LUTHERAN ELEM SCHOOL","71-0710-001","ST JOHN LUTHERAN ELEM SCHOOL","01",1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00
"71-0710","ST JOHN LUTHERAN ELEM SCHOOL","71-0710-001","ST JOHN LUTHERAN ELEM SCHOOL","02",0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
"71-0710","ST JOHN LUTHERAN ELEM SCHOOL","71-0710-001","ST JOHN LUTHERAN ELEM SCHOOL","03",1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,3.00
"71-0710","ST JOHN LUTHERAN ELEM SCHOOL","71-0710-001","ST JOHN LUTHERAN ELEM SCHOOL","04",2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,4.00
"71-0710","ST JOHN LUTHERAN ELEM SCHOOL","71-0710-001","ST JOHN LUTHERAN ELEM SCHOOL","05",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00
"71-0710","ST JOHN LUTHERAN ELEM SCHOOL","71-0710-001","ST JOHN LUTHERAN ELEM SCHOOL","06",0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00
"71-0710","ST JOHN LUTHERAN ELEM SCHOOL","71-0710-001","ST JOHN LUTHERAN ELEM SCHOOL","07",1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,6.00,7.00
"71-0710","ST JOHN LUTHERAN ELEM SCHOOL","71-0710-001","ST JOHN LUTHERAN ELEM SCHOOL","08",2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,4.00
"71-0711","CHRIST LUTHERAN ELEMENTARY SCH","71-0711-001","CHRIST LUTHERAN ELEMENTARY SCH","K",1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,4.00
"71-0711","CHRIST LUTHERAN ELEMENTARY SCH","71-0711-001","CHRIST LUTHERAN ELEMENTARY SCH","01",3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,6.00
"71-0711","CHRIST LUTHERAN ELEMENTARY SCH","71-0711-001","CHRIST LUTHERAN ELEMENTARY SCH","02",0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00
"71-0711","CHRIST LUTHERAN ELEMENTARY SCH","71-0711-001","CHRIST LUTHERAN ELEMENTARY SCH","03",6.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,2.00,8.00
"71-0711","CHRIST LUTHERAN ELEMENTARY SCH","71-0711-001","CHRIST LUTHERAN ELEMENTARY SCH","04",2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,5.00
"71-0711","CHRIST LUTHERAN ELEMENTARY SCH","71-0711-001","CHRIST LUTHERAN ELEMENTARY SCH","05",4.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,6.00,10.00
"71-0711","CHRIST LUTHERAN ELEMENTARY SCH","71-0711-001","CHRIST LUTHERAN ELEMENTARY SCH","06",3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,4.00
"71-0711","CHRIST LUTHERAN ELEMENTARY SCH","71-0711-001","CHRIST LUTHERAN ELEMENTARY SCH","07",4.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,6.00,10.00
"71-0711","CHRIST LUTHERAN ELEMENTARY SCH","71-0711-001","CHRIST LUTHERAN ELEMENTARY SCH","08",4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,3.00,7.00
"71-0712","COLUMBUS CHRISTIAN SCHOOL","71-0712-001","COLUMBUS CHRISTIAN ELEMENTARY","K",5.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,6.00,11.00
"71-0712","COLUMBUS CHRISTIAN SCHOOL","71-0712-001","COLUMBUS CHRISTIAN ELEMENTARY","01",3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,4.00
"71-0712","COLUMBUS CHRISTIAN SCHOOL","71-0712-001","COLUMBUS CHRISTIAN ELEMENTARY","02",3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,3.00,6.00
"71-0712","COLUMBUS CHRISTIAN SCHOOL","71-0712-001","COLUMBUS CHRISTIAN ELEMENTARY","03",2.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,7.00,9.00
"71-0712","COLUMBUS CHRISTIAN SCHOOL","71-0712-001","COLUMBUS CHRISTIAN ELEMENTARY","04",4.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,5.00
"71-0712","COLUMBUS CHRISTIAN SCHOOL","71-0712-001","COLUMBUS CHRISTIAN ELEMENTARY","05",7.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,3.00,10.00
"71-0712","COLUMBUS CHRISTIAN SCHOOL","71-0712-001","COLUMBUS CHRISTIAN ELEMENTARY","06",2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,5.00
"71-0712","COLUMBUS CHRISTIAN SCHOOL","71-0712-001","COLUMBUS CHRISTIAN ELEMENTARY","07",3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,5.00
"71-0712","COLUMBUS CHRISTIAN SCHOOL","71-0712-001","COLUMBUS CHRISTIAN ELEMENTARY","08",3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,5.00
"72-0015","CROSS COUNTY COMMUNITY SCHOOLS","72-0015-002","CROSS COUNTY ELEM-BENEDICT","K",1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,5.00,6.00
"72-0015","CROSS COUNTY COMMUNITY SCHOOLS","72-0015-002","CROSS COUNTY ELEM-BENEDICT","01",2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,4.00
"72-0015","CROSS COUNTY COMMUNITY SCHOOLS","72-0015-002","CROSS COUNTY ELEM-BENEDICT","02",4.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,6.00,10.00
"72-0015","CROSS COUNTY COMMUNITY SCHOOLS","72-0015-002","CROSS COUNTY ELEM-BENEDICT","03",5.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,7.00,12.00
