"DATAYEARS","COUNTY_NAME","CLASS_CODE","CLASS_LITERAL","DistrictName","COUNTY","DISTRICT","SCHOOL","SchoolName","GRADE_CODE","FWNH","MWNH","FAPI","MAPI","FH","MH","FAIA","MAIA","FBNH","MBNH","TOTAL","MALE","FEMALE"
"20042005","SEWARD","3","CLASS III","MILFORD PUBLIC SCHOOLS","80","0005","003","PLEASANT DALE ELEMENTARY SCH","01","6","3","0","0","0","0","0","0","0","0","9","3","6"
"20042005","SEWARD","3","CLASS III","MILFORD PUBLIC SCHOOLS","80","0005","003","PLEASANT DALE ELEMENTARY SCH","02","3","3","0","0","0","0","0","0","0","0","6","3","3"
"20042005","SEWARD","3","CLASS III","MILFORD PUBLIC SCHOOLS","80","0005","003","PLEASANT DALE ELEMENTARY SCH","03","4","3","0","0","0","0","0","0","0","0","7","3","4"
"20042005","SEWARD","3","CLASS III","MILFORD PUBLIC SCHOOLS","80","0005","003","PLEASANT DALE ELEMENTARY SCH","04","5","3","0","0","0","0","0","0","0","0","8","3","5"
"20042005","SEWARD","3","CLASS III","MILFORD PUBLIC SCHOOLS","80","0005","003","PLEASANT DALE ELEMENTARY SCH","K ","3","1","0","0","0","0","0","0","0","0","4","1","3"
"20042005","SEWARD","3","CLASS III","MILFORD PUBLIC SCHOOLS","80","0005","003","PLEASANT DALE ELEMENTARY SCH","PK","2","5","0","0","0","0","0","0","0","0","7","5","2"
"20042005","SEWARD","3","CLASS III","SEWARD PUBLIC SCHOOLS","80","0009","001","SEWARD HIGH SCHOOL","09","56","79","0","1","0","0","0","1","0","0","137","81","56"
"20042005","SEWARD","3","CLASS III","SEWARD PUBLIC SCHOOLS","80","0009","001","SEWARD HIGH SCHOOL","10","53","60","0","1","3","0","0","3","3","0","123","64","59"
"20042005","SEWARD","3","CLASS III","SEWARD PUBLIC SCHOOLS","80","0009","001","SEWARD HIGH SCHOOL","11","64","48","0","1","1","1","0","1","0","0","116","51","65"
"20042005","SEWARD","3","CLASS III","SEWARD PUBLIC SCHOOLS","80","0009","001","SEWARD HIGH SCHOOL","12","60","75","0","0","1","0","0","0","0","1","137","76","61"
"20042005","SEWARD","3","CLASS III","SEWARD PUBLIC SCHOOLS","80","0009","002","SEWARD MIDDLE SCHOOL","05","46","52","0","1","3","3","0","0","2","1","108","57","51"
"20042005","SEWARD","3","CLASS III","SEWARD PUBLIC SCHOOLS","80","0009","002","SEWARD MIDDLE SCHOOL","06","53","44","0","2","0","1","0","0","0","0","100","47","53"
"20042005","SEWARD","3","CLASS III","SEWARD PUBLIC SCHOOLS","80","0009","002","SEWARD MIDDLE SCHOOL","07","53","51","2","0","0","0","2","1","1","0","110","52","58"
"20042005","SEWARD","3","CLASS III","SEWARD PUBLIC SCHOOLS","80","0009","002","SEWARD MIDDLE SCHOOL","08","46","46","3","2","1","1","1","0","1","1","102","50","52"
"20042005","SEWARD","3","CLASS III","SEWARD PUBLIC SCHOOLS","80","0009","003","SEWARD ELEMENTARY SCHOOL","01","30","46","0","1","1","0","0","0","0","0","78","47","31"
"20042005","SEWARD","3","CLASS III","SEWARD PUBLIC SCHOOLS","80","0009","003","SEWARD ELEMENTARY SCHOOL","02","36","43","0","1","0","0","1","0","1","1","83","45","38"
"20042005","SEWARD","3","CLASS III","SEWARD PUBLIC SCHOOLS","80","0009","003","SEWARD ELEMENTARY SCHOOL","03","43","34","1","0","1","1","0","0","1","0","81","35","46"
"20042005","SEWARD","3","CLASS III","SEWARD PUBLIC SCHOOLS","80","0009","003","SEWARD ELEMENTARY SCHOOL","04","48","39","0","1","0","1","0","0","2","0","91","41","50"
"20042005","SEWARD","3","CLASS III","SEWARD PUBLIC SCHOOLS","80","0009","003","SEWARD ELEMENTARY SCHOOL","K ","35","41","0","1","1","1","0","0","1","0","80","43","37"
"20042005","SEWARD","3","CLASS III","SEWARD PUBLIC SCHOOLS","80","0009","003","SEWARD ELEMENTARY SCHOOL","PK","3","6","0","0","0","0","0","0","0","0","9","6","3"
"20042005","SEWARD","1","CLASS I","BEE PUBLIC SCHOOL","80","0093","001","BEE PUBLIC SCHOOL","01","0","3","0","0","0","0","0","0","0","0","3","3","0"
"20042005","SEWARD","1","CLASS I","BEE PUBLIC SCHOOL","80","0093","001","BEE PUBLIC SCHOOL","04","0","1","0","0","0","0","0","0","0","0","1","1","0"
"20042005","SEWARD","1","CLASS I","BEE PUBLIC SCHOOL","80","0093","001","BEE PUBLIC SCHOOL","05","0","1","0","0","0","0","0","0","0","0","1","1","0"
"20042005","SEWARD","1","CLASS I","BEE PUBLIC SCHOOL","80","0093","001","BEE PUBLIC SCHOOL","08","1","0","0","0","0","0","0","0","0","0","1","0","1"
"20042005","SEWARD","1","CLASS I","BEE PUBLIC SCHOOL","80","0093","001","BEE PUBLIC SCHOOL","K ","1","2","0","0","0","0","0","0","0","0","3","2","1"
"20042005","SEWARD","3","CLASS III","CENTENNIAL PUBLIC SCHOOLS","80","0567","001","CENTENNIAL JR-SR HIGH SCHOOL","07","24","17","0","0","0","0","0","0","0","0","41","17","24"
"20042005","SEWARD","3","CLASS III","CENTENNIAL PUBLIC SCHOOLS","80","0567","001","CENTENNIAL JR-SR HIGH SCHOOL","08","27","18","0","0","0","0","0","1","0","0","46","19","27"
"20042005","SEWARD","3","CLASS III","CENTENNIAL PUBLIC SCHOOLS","80","0567","001","CENTENNIAL JR-SR HIGH SCHOOL","09","28","23","0","0","0","1","1","0","0","0","53","24","29"
"20042005","SEWARD","3","CLASS III","CENTENNIAL PUBLIC SCHOOLS","80","0567","001","CENTENNIAL JR-SR HIGH SCHOOL","10","32","34","0","0","0","0","0","0","0","0","66","34","32"
"20042005","SEWARD","3","CLASS III","CENTENNIAL PUBLIC SCHOOLS","80","0567","001","CENTENNIAL JR-SR HIGH SCHOOL","11","41","20","0","0","0","1","0","0","0","0","62","21","41"
"20042005","SEWARD","3","CLASS III","CENTENNIAL PUBLIC SCHOOLS","80","0567","001","CENTENNIAL JR-SR HIGH SCHOOL","12","34","27","1","2","0","0","0","0","0","0","64","29","35"
"20042005","SEWARD","3","CLASS III","CENTENNIAL PUBLIC SCHOOLS","80","0567","002","CENTENNIAL ELEMENTARY SCHOOL","01","15","9","0","0","1","0","0","0","0","0","25","9","16"
"20042005","SEWARD","3","CLASS III","CENTENNIAL PUBLIC SCHOOLS","80","0567","002","CENTENNIAL ELEMENTARY SCHOOL","02","21","15","0","0","1","1","0","0","0","0","38","16","22"
"20042005","SEWARD","3","CLASS III","CENTENNIAL PUBLIC SCHOOLS","80","0567","002","CENTENNIAL ELEMENTARY SCHOOL","03","17","10","0","0","0","0","0","0","0","0","27","10","17"
"20042005","SEWARD","3","CLASS III","CENTENNIAL PUBLIC SCHOOLS","80","0567","002","CENTENNIAL ELEMENTARY SCHOOL","04","19","16","0","0","0","0","0","0","1","0","36","16","20"
"20042005","SEWARD","3","CLASS III","CENTENNIAL PUBLIC SCHOOLS","80","0567","002","CENTENNIAL ELEMENTARY SCHOOL","05","17","20","0","0","0","0","0","0","0","0","37","20","17"
"20042005","SEWARD","3","CLASS III","CENTENNIAL PUBLIC SCHOOLS","80","0567","002","CENTENNIAL ELEMENTARY SCHOOL","06","22","16","0","0","0","0","0","0","0","1","39","17","22"
"20042005","SEWARD","3","CLASS III","CENTENNIAL PUBLIC SCHOOLS","80","0567","002","CENTENNIAL ELEMENTARY SCHOOL","K ","18","17","0","0","0","1","0","0","0","1","37","19","18"
"20042005","SEWARD","9","NON PUBLIC","ST JOHN LUTHERAN SCHOOLS","80","0701","001","ST JOHN LUTHERAN JR HIGH SCH","07","9","17","0","0","0","0","0","1","0","0","27","18","9"
"20042005","SEWARD","9","NON PUBLIC","ST JOHN LUTHERAN SCHOOLS","80","0701","001","ST JOHN LUTHERAN JR HIGH SCH","08","8","14","0","0","0","0","0","0","0","0","22","14","8"
"20042005","SEWARD","9","NON PUBLIC","ST JOHN LUTHERAN SCHOOLS","80","0701","002","ST JOHN LUTHERAN ELEM SCHOOL","01","8","7","0","1","0","0","0","0","0","1","17","9","8"
"20042005","SEWARD","9","NON PUBLIC","ST JOHN LUTHERAN SCHOOLS","80","0701","002","ST JOHN LUTHERAN ELEM SCHOOL","02","10","12","0","0","0","0","0","0","0","0","22","12","10"
"20042005","SEWARD","9","NON PUBLIC","ST JOHN LUTHERAN SCHOOLS","80","0701","002","ST JOHN LUTHERAN ELEM SCHOOL","03","10","9","0","0","0","0","0","0","0","0","19","9","10"
"20042005","SEWARD","9","NON PUBLIC","ST JOHN LUTHERAN SCHOOLS","80","0701","002","ST JOHN LUTHERAN ELEM SCHOOL","04","7","8","0","0","0","0","0","1","0","0","16","9","7"
"20042005","SEWARD","9","NON PUBLIC","ST JOHN LUTHERAN SCHOOLS","80","0701","002","ST JOHN LUTHERAN ELEM SCHOOL","05","10","11","0","0","0","0","0","0","0","0","21","11","10"
"20042005","SEWARD","9","NON PUBLIC","ST JOHN LUTHERAN SCHOOLS","80","0701","002","ST JOHN LUTHERAN ELEM SCHOOL","06","15","9","0","0","0","0","0","0","0","0","24","9","15"
"20042005","SEWARD","9","NON PUBLIC","ST JOHN LUTHERAN SCHOOLS","80","0701","002","ST JOHN LUTHERAN ELEM SCHOOL","K ","8","6","1","0","0","0","0","0","0","0","15","6","9"
"20042005","SEWARD","9","NON PUBLIC","OUR REDEEMER LUTHERAN ELEM SCH","80","0703","001","OUR REDEEMER LUTHERAN ELEM SCH","01","3","2","0","0","0","0","0","0","0","0","5","2","3"
"20042005","SEWARD","9","NON PUBLIC","OUR REDEEMER LUTHERAN ELEM SCH","80","0703","001","OUR REDEEMER LUTHERAN ELEM SCH","02","2","0","0","0","0","0","0","0","0","0","2","0","2"
"20042005","SEWARD","9","NON PUBLIC","OUR REDEEMER LUTHERAN ELEM SCH","80","0703","001","OUR REDEEMER LUTHERAN ELEM SCH","03","2","3","0","0","0","0","0","0","0","0","5","3","2"
"20042005","SEWARD","9","NON PUBLIC","OUR REDEEMER LUTHERAN ELEM SCH","80","0703","001","OUR REDEEMER LUTHERAN ELEM SCH","04","3","0","0","0","0","0","0","0","0","0","3","0","3"
"20042005","SEWARD","9","NON PUBLIC","OUR REDEEMER LUTHERAN ELEM SCH","80","0703","001","OUR REDEEMER LUTHERAN ELEM SCH","05","2","1","0","0","0","0","0","0","0","0","3","1","2"
"20042005","SEWARD","9","NON PUBLIC","OUR REDEEMER LUTHERAN ELEM SCH","80","0703","001","OUR REDEEMER LUTHERAN ELEM SCH","06","2","1","0","0","0","0","0","0","0","0","3","1","2"
"20042005","SEWARD","9","NON PUBLIC","OUR REDEEMER LUTHERAN ELEM SCH","80","0703","001","OUR REDEEMER LUTHERAN ELEM SCH","07","0","0","0","0","0","0","0","1","0","0","1","1","0"
"20042005","SEWARD","9","NON PUBLIC","OUR REDEEMER LUTHERAN ELEM SCH","80","0703","001","OUR REDEEMER LUTHERAN ELEM SCH","08","2","0","0","0","0","0","0","0","0","0","2","0","2"
"20042005","SEWARD","9","NON PUBLIC","OUR REDEEMER LUTHERAN ELEM SCH","80","0703","001","OUR REDEEMER LUTHERAN ELEM SCH","K ","2","2","1","0","0","0","1","0","0","0","6","2","4"
"20042005","SEWARD","9","NON PUBLIC","OUR REDEEMER LUTHERAN ELEM SCH","80","0703","001","OUR REDEEMER LUTHERAN ELEM SCH","PK","3","1","0","0","0","0","0","0","0","0","4","1","3"
"20042005","SEWARD","9","NON PUBLIC","ST PAUL'S LUTHERAN ELEM SCHOOL","80","0704","001","ST PAUL'S LUTHERAN ELEM SCHOOL","01","3","3","0","0","0","0","0","0","0","0","6","3","3"
"20042005","SEWARD","9","NON PUBLIC","ST PAUL'S LUTHERAN ELEM SCHOOL","80","0704","001","ST PAUL'S LUTHERAN ELEM SCHOOL","02","2","4","0","0","0","0","0","0","0","0","6","4","2"
"20042005","SEWARD","9","NON PUBLIC","ST PAUL'S LUTHERAN ELEM SCHOOL","80","0704","001","ST PAUL'S LUTHERAN ELEM SCHOOL","03","3","4","0","0","0","0","0","0","0","0","7","4","3"
"20042005","SEWARD","9","NON PUBLIC","ST PAUL'S LUTHERAN ELEM SCHOOL","80","0704","001","ST PAUL'S LUTHERAN ELEM SCHOOL","04","7","4","0","0","0","0","0","0","0","0","11","4","7"
"20042005","SEWARD","9","NON PUBLIC","ST PAUL'S LUTHERAN ELEM SCHOOL","80","0704","001","ST PAUL'S LUTHERAN ELEM SCHOOL","05","3","4","0","0","0","0","0","0","0","0","7","4","3"
"20042005","SEWARD","9","NON PUBLIC","ST PAUL'S LUTHERAN ELEM SCHOOL","80","0704","001","ST PAUL'S LUTHERAN ELEM SCHOOL","06","4","1","0","0","0","0","0","0","0","0","5","1","4"
"20042005","SEWARD","9","NON PUBLIC","ST PAUL'S LUTHERAN ELEM SCHOOL","80","0704","001","ST PAUL'S LUTHERAN ELEM SCHOOL","07","4","2","0","0","0","0","0","0","0","0","6","2","4"
"20042005","SEWARD","9","NON PUBLIC","ST PAUL'S LUTHERAN ELEM SCHOOL","80","0704","001","ST PAUL'S LUTHERAN ELEM SCHOOL","08","6","2","0","0","0","0","0","0","0","0","8","2","6"
"20042005","SEWARD","9","NON PUBLIC","ST PAUL'S LUTHERAN ELEM SCHOOL","80","0704","001","ST PAUL'S LUTHERAN ELEM SCHOOL","K ","2","10","0","0","0","0","0","0","0","0","12","10","2"
"20042005","SEWARD","9","NON PUBLIC","ST PAUL'S LUTHERAN ELEM SCHOOL","80","0704","001","ST PAUL'S LUTHERAN ELEM SCHOOL","PK","5","15","0","0","0","0","0","0","0","0","20","15","5"
"20042005","SEWARD","9","NON PUBLIC","ST VINCENT DEPAUL CATHOLIC SCH","80","0710","001","ST VINCENT DEPAUL CATHOLIC SCH","01","5","9","0","0","0","0","0","0","0","0","14","9","5"
"20042005","SEWARD","9","NON PUBLIC","ST VINCENT DEPAUL CATHOLIC SCH","80","0710","001","ST VINCENT DEPAUL CATHOLIC SCH","02","8","5","0","0","0","0","0","0","0","0","13","5","8"
"20042005","SEWARD","9","NON PUBLIC","ST VINCENT DEPAUL CATHOLIC SCH","80","0710","001","ST VINCENT DEPAUL CATHOLIC SCH","03","12","7","0","0","1","0","0","0","0","0","20","7","13"
"20042005","SEWARD","9","NON PUBLIC","ST VINCENT DEPAUL CATHOLIC SCH","80","0710","001","ST VINCENT DEPAUL CATHOLIC SCH","04","5","2","0","0","0","0","0","0","0","0","7","2","5"
"20042005","SEWARD","9","NON PUBLIC","ST VINCENT DEPAUL CATHOLIC SCH","80","0710","001","ST VINCENT DEPAUL CATHOLIC SCH","K ","9","9","0","0","0","1","0","0","0","0","19","10","9"
"20042005","SEWARD","9","NON PUBLIC","ST VINCENT DEPAUL CATHOLIC SCH","80","0710","001","ST VINCENT DEPAUL CATHOLIC SCH","PK","14","14","0","0","0","1","0","0","0","0","29","15","14"
"20042005","SHERIDAN","1","CLASS I","GORDON JR HIGH/ELEM SCHOOLS","81","0001","001","GORDON ELEMENTARY SCHOOL","01","11","5","0","0","0","0","4","1","0","0","21","6","15"
"20042005","SHERIDAN","1","CLASS I","GORDON JR HIGH/ELEM SCHOOLS","81","0001","001","GORDON ELEMENTARY SCHOOL","02","9","11","0","0","0","0","1","8","0","0","29","19","10"
"20042005","SHERIDAN","1","CLASS I","GORDON JR HIGH/ELEM SCHOOLS","81","0001","001","GORDON ELEMENTARY SCHOOL","03","6","10","1","0","0","0","1","6","0","0","24","16","8"
"20042005","SHERIDAN","1","CLASS I","GORDON JR HIGH/ELEM SCHOOLS","81","0001","001","GORDON ELEMENTARY SCHOOL","04","19","8","0","0","0","0","5","4","0","0","36","12","24"
"20042005","SHERIDAN","1","CLASS I","GORDON JR HIGH/ELEM SCHOOLS","81","0001","001","GORDON ELEMENTARY SCHOOL","05","11","14","0","0","0","0","2","6","0","0","33","20","13"
"20042005","SHERIDAN","1","CLASS I","GORDON JR HIGH/ELEM SCHOOLS","81","0001","001","GORDON ELEMENTARY SCHOOL","06","9","12","0","0","0","0","5","5","0","0","31","17","14"
"20042005","SHERIDAN","1","CLASS I","GORDON JR HIGH/ELEM SCHOOLS","81","0001","001","GORDON ELEMENTARY SCHOOL","K ","8","4","1","0","0","0","2","4","0","0","19","8","11"
"20042005","SHERIDAN","1","CLASS I","GORDON JR HIGH/ELEM SCHOOLS","81","0001","002","GORDON JR HIGH SCHOOL","07","13","13","0","0","0","0","4","2","0","0","32","15","17"
"20042005","SHERIDAN","1","CLASS I","GORDON JR HIGH/ELEM SCHOOLS","81","0001","002","GORDON JR HIGH SCHOOL","08","8","13","0","0","0","0","5","6","0","0","32","19","13"
"20042005","SHERIDAN","3","CLASS III","HAY SPRINGS PUBLIC SCHOOLS","81","0003","001","HAY SPRINGS HIGH SCHOOL","09","10","2","0","0","0","0","0","0","0","0","12","2","10"
"20042005","SHERIDAN","3","CLASS III","HAY SPRINGS PUBLIC SCHOOLS","81","0003","001","HAY SPRINGS HIGH SCHOOL","10","6","10","0","0","0","0","0","0","0","0","16","10","6"
"20042005","SHERIDAN","3","CLASS III","HAY SPRINGS PUBLIC SCHOOLS","81","0003","001","HAY SPRINGS HIGH SCHOOL","11","3","8","0","0","0","1","0","0","0","0","12","9","3"
"20042005","SHERIDAN","3","CLASS III","HAY SPRINGS PUBLIC SCHOOLS","81","0003","001","HAY SPRINGS HIGH SCHOOL","12","11","7","1","0","0","0","0","0","0","0","19","7","12"
"20042005","SHERIDAN","3","CLASS III","HAY SPRINGS PUBLIC SCHOOLS","81","0003","002","HAY SPRINGS ELEMENTARY SCHOOL","01","0","6","0","0","0","0","0","0","0","0","6","6","0"
"20042005","SHERIDAN","3","CLASS III","HAY SPRINGS PUBLIC SCHOOLS","81","0003","002","HAY SPRINGS ELEMENTARY SCHOOL","02","6","6","0","0","0","1","0","1","0","0","14","8","6"
"20042005","SHERIDAN","3","CLASS III","HAY SPRINGS PUBLIC SCHOOLS","81","0003","002","HAY SPRINGS ELEMENTARY SCHOOL","03","2","5","0","0","0","0","1","1","0","0","9","6","3"
"20042005","SHERIDAN","3","CLASS III","HAY SPRINGS PUBLIC SCHOOLS","81","0003","002","HAY SPRINGS ELEMENTARY SCHOOL","04","6","3","0","0","0","0","0","0","1","0","10","3","7"
"20042005","SHERIDAN","3","CLASS III","HAY SPRINGS PUBLIC SCHOOLS","81","0003","002","HAY SPRINGS ELEMENTARY SCHOOL","05","2","1","0","0","0","0","0","1","0","0","4","2","2"
"20042005","SHERIDAN","3","CLASS III","HAY SPRINGS PUBLIC SCHOOLS","81","0003","002","HAY SPRINGS ELEMENTARY SCHOOL","K ","5","0","0","1","0","3","0","0","0","0","9","4","5"
"20042005","SHERIDAN","3","CLASS III","HAY SPRINGS PUBLIC SCHOOLS","81","0003","003","HAY SPRINGS MIDDLE SCHOOL","06","1","4","1","0","0","1","0","0","0","0","7","5","2"
"20042005","SHERIDAN","3","CLASS III","HAY SPRINGS PUBLIC SCHOOLS","81","0003","003","HAY SPRINGS MIDDLE SCHOOL","07","4","2","0","1","0","0","0","0","0","0","7","3","4"
"20042005","SHERIDAN","3","CLASS III","HAY SPRINGS PUBLIC SCHOOLS","81","0003","003","HAY SPRINGS MIDDLE SCHOOL","08","6","0","0","0","0","0","0","0","0","0","6","0","6"
"20042005","SHERIDAN","6","CLASS VI","GORDON HIGH SCHOOL","81","0004","001","GORDON HIGH SCHOOL","09","17","21","0","0","0","0","6","7","0","0","51","28","23"
"20042005","SHERIDAN","6","CLASS VI","GORDON HIGH SCHOOL","81","0004","001","GORDON HIGH SCHOOL","10","20","21","0","0","0","0","2","4","0","0","47","25","22"
"20042005","SHERIDAN","6","CLASS VI","GORDON HIGH SCHOOL","81","0004","001","GORDON HIGH SCHOOL","11","17","23","1","2","0","0","5","5","0","0","53","30","23"
"20042005","SHERIDAN","6","CLASS VI","GORDON HIGH SCHOOL","81","0004","001","GORDON HIGH SCHOOL","12","14","20","0","0","0","0","3","4","0","0","41","24","17"
"20042005","SHERIDAN","1","CLASS I","RUSHVILLE SCHOOL","81","0005","001","RUSHVILLE ELEMENTARY SCHOOL","01","2","4","0","0","1","0","2","5","0","0","14","9","5"
"20042005","SHERIDAN","1","CLASS I","RUSHVILLE SCHOOL","81","0005","001","RUSHVILLE ELEMENTARY SCHOOL","02","7","3","0","0","0","0","4","2","0","0","16","5","11"
"20042005","SHERIDAN","1","CLASS I","RUSHVILLE SCHOOL","81","0005","001","RUSHVILLE ELEMENTARY SCHOOL","03","5","7","0","0","1","0","0","1","0","0","14","8","6"
"20042005","SHERIDAN","1","CLASS I","RUSHVILLE SCHOOL","81","0005","001","RUSHVILLE ELEMENTARY SCHOOL","04","4","4","0","0","0","1","0","4","0","0","13","9","4"
"20042005","SHERIDAN","1","CLASS I","RUSHVILLE SCHOOL","81","0005","001","RUSHVILLE ELEMENTARY SCHOOL","05","7","5","0","0","0","0","2","1","0","0","15","6","9"
"20042005","SHERIDAN","1","CLASS I","RUSHVILLE SCHOOL","81","0005","001","RUSHVILLE ELEMENTARY SCHOOL","06","2","6","0","0","0","0","2","2","0","0","12","8","4"
"20042005","SHERIDAN","1","CLASS I","RUSHVILLE SCHOOL","81","0005","001","RUSHVILLE ELEMENTARY SCHOOL","07","5","5","0","0","1","0","3","1","0","0","15","6","9"
"20042005","SHERIDAN","1","CLASS I","RUSHVILLE SCHOOL","81","0005","001","RUSHVILLE ELEMENTARY SCHOOL","08","7","6","0","0","0","0","3","2","0","0","18","8","10"
"20042005","SHERIDAN","1","CLASS I","RUSHVILLE SCHOOL","81","0005","001","RUSHVILLE ELEMENTARY SCHOOL","K ","7","1","0","0","0","0","7","4","0","0","19","5","14"
"20042005","SHERIDAN","6","CLASS VI","RUSHVILLE HIGH SCHOOL","81","0006","001","RUSHVILLE HIGH SCHOOL","09","7","10","0","0","0","0","1","1","0","0","19","11","8"
"20042005","SHERIDAN","6","CLASS VI","RUSHVILLE HIGH SCHOOL","81","0006","001","RUSHVILLE HIGH SCHOOL","10","4","6","0","0","0","0","0","1","0","0","11","7","4"
"20042005","SHERIDAN","6","CLASS VI","RUSHVILLE HIGH SCHOOL","81","0006","001","RUSHVILLE HIGH SCHOOL","11","9","8","1","0","0","1","0","1","0","0","20","10","10"
"20042005","SHERIDAN","6","CLASS VI","RUSHVILLE HIGH SCHOOL","81","0006","001","RUSHVILLE HIGH SCHOOL","12","11","9","0","0","0","0","1","1","0","0","22","10","12"
"20042005","SHERIDAN","1","CLASS I","PRAIRIE VIEW PUBLIC SCHOOL","81","0022","001","PRAIRIE VIEW PUBLIC SCHOOL","03","0","1","0","0","0","0","0","0","0","0","1","1","0"
"20042005","SHERIDAN","1","CLASS I","PRAIRIE VIEW PUBLIC SCHOOL","81","0022","001","PRAIRIE VIEW PUBLIC SCHOOL","05","0","1","0","0","0","0","0","0","0","0","1","1","0"
"20042005","SHERIDAN","1","CLASS I","PRAIRIE VIEW PUBLIC SCHOOL","81","0022","001","PRAIRIE VIEW PUBLIC SCHOOL","06","0","1","0","0","0","0","0","0","0","0","1","1","0"
"20042005","SHERIDAN","1","CLASS I","PRAIRIE VIEW PUBLIC SCHOOL","81","0022","001","PRAIRIE VIEW PUBLIC SCHOOL","K ","0","1","0","0","0","0","0","0","0","0","1","1","0"
"20042005","SHERIDAN","1","CLASS I","CLINTON PUBLIC SCHOOL","81","0026","001","CLINTON PUBLIC SCHOOL","01","0","1","0","0","1","0","0","0","0","0","2","1","1"
"20042005","SHERIDAN","1","CLASS I","CLINTON PUBLIC SCHOOL","81","0026","001","CLINTON PUBLIC SCHOOL","02","0","1","0","0","1","0","0","0","0","0","2","1","1"
"20042005","SHERIDAN","1","CLASS I","CLINTON PUBLIC SCHOOL","81","0026","001","CLINTON PUBLIC SCHOOL","03","0","2","0","0","0","0","0","0","0","0","2","2","0"
"20042005","SHERIDAN","1","CLASS I","CLINTON PUBLIC SCHOOL","81","0026","001","CLINTON PUBLIC SCHOOL","04","1","0","0","0","0","0","0","1","0","0","2","1","1"
"20042005","SHERIDAN","1","CLASS I","CLINTON PUBLIC SCHOOL","81","0026","001","CLINTON PUBLIC SCHOOL","05","3","2","0","0","0","0","0","0","0","0","5","2","3"
"20042005","SHERIDAN","1","CLASS I","CLINTON PUBLIC SCHOOL","81","0026","001","CLINTON PUBLIC SCHOOL","08","0","0","0","0","0","0","0","1","0","0","1","1","0"
"20042005","SHERIDAN","1","CLASS I","CLINTON PUBLIC SCHOOL","81","0026","001","CLINTON PUBLIC SCHOOL","K ","0","2","0","0","0","0","0","1","0","0","3","3","0"
"20042005","SHERIDAN","1","CLASS I","MIRAGE FLATS PUBLIC SCHOOL","81","0030","001","MIRAGE FLATS PUBLIC SCHOOL","01","1","2","0","0","0","0","0","0","0","0","3","2","1"
"20042005","SHERIDAN","1","CLASS I","MIRAGE FLATS PUBLIC SCHOOL","81","0030","001","MIRAGE FLATS PUBLIC SCHOOL","02","2","3","0","0","0","0","0","0","0","0","5","3","2"
"20042005","SHERIDAN","1","CLASS I","MIRAGE FLATS PUBLIC SCHOOL","81","0030","001","MIRAGE FLATS PUBLIC SCHOOL","03","0","1","0","0","0","0","0","0","0","0","1","1","0"
"20042005","SHERIDAN","1","CLASS I","MIRAGE FLATS PUBLIC SCHOOL","81","0030","001","MIRAGE FLATS PUBLIC SCHOOL","04","2","1","0","0","0","0","0","0","0","0","3","1","2"
"20042005","SHERIDAN","1","CLASS I","MIRAGE FLATS PUBLIC SCHOOL","81","0030","001","MIRAGE FLATS PUBLIC SCHOOL","05","2","2","0","0","0","0","0","0","0","0","4","2","2"
"20042005","SHERIDAN","1","CLASS I","MIRAGE FLATS PUBLIC SCHOOL","81","0030","001","MIRAGE FLATS PUBLIC SCHOOL","06","3","2","0","0","0","0","0","0","0","0","5","2","3"
"20042005","SHERIDAN","1","CLASS I","MIRAGE FLATS PUBLIC SCHOOL","81","0030","001","MIRAGE FLATS PUBLIC SCHOOL","07","3","1","0","0","0","0","0","0","0","0","4","1","3"
"20042005","SHERIDAN","1","CLASS I","MIRAGE FLATS PUBLIC SCHOOL","81","0030","001","MIRAGE FLATS PUBLIC SCHOOL","08","2","3","0","0","0","0","0","0","0","0","5","3","2"
"20042005","SHERIDAN","1","CLASS I","MIRAGE FLATS PUBLIC SCHOOL","81","0030","001","MIRAGE FLATS PUBLIC SCHOOL","K ","3","4","0","0","0","0","0","0","0","0","7","4","3"
"20042005","SHERIDAN","1","CLASS I","BANNER PUBLIC SCHOOL","81","0035","001","BANNER PUBLIC SCHOOL","02","0","2","0","0","0","0","0","0","0","0","2","2","0"
"20042005","SHERIDAN","1","CLASS I","BANNER PUBLIC SCHOOL","81","0035","001","BANNER PUBLIC SCHOOL","03","0","1","0","0","0","0","0","0","0","0","1","1","0"
"20042005","SHERIDAN","1","CLASS I","BANNER PUBLIC SCHOOL","81","0035","001","BANNER PUBLIC SCHOOL","04","0","2","0","0","0","0","0","0","0","0","2","2","0"
"20042005","SHERIDAN","1","CLASS I","BANNER PUBLIC SCHOOL","81","0035","001","BANNER PUBLIC SCHOOL","06","1","0","0","0","0","0","0","0","0","0","1","0","1"
"20042005","SHERIDAN","1","CLASS I","BANNER PUBLIC SCHOOL","81","0035","001","BANNER PUBLIC SCHOOL","08","0","1","0","0","0","0","0","0","0","0","1","1","0"
"20042005","SHERIDAN","1","CLASS I","BANNER PUBLIC SCHOOL","81","0035","001","BANNER PUBLIC SCHOOL","K ","0","2","0","0","0","0","0","0","0","0","2","2","0"
"20042005","SHERIDAN","1","CLASS I","FIELDSIDE PUBLIC SCHOOL","81","0083","001","FIELDSIDE PUBLIC SCHOOL","01","0","2","0","0","0","0","0","0","0","0","2","2","0"
